ID,dbeta,UCSC_RefGene_Name,UCSC_RefGene_Group
cg02858960,0.014057566833992261,SGCG,Body
cg20393620,-0.008569034268115927,SGK1,Body
cg15821835,0.005189471652173912,SGK3,TSS1500
cg00936935,0.016166797468515723,SGMS1,5'UTR
cg17108430,-0.0175484276347826,SGMS2,TSS200
cg14944788,0.007698884029644299,SGPL1,Body
cg26013396,0.018573399439691354,SGPP1,Body
cg25375860,0.012582212685770632,SGPP2,Body
cg05601722,0.007629360948308962,SGSM3,3'UTR
cg26632151,0.007783878835265659,SGTA,5'UTR
cg07884168,-0.007538077026854186,SH2B1,TSS1500
cg26359133,0.013623368246376803,SH2B3,5'UTR
cg01967416,0.007886241993637338,SH2D1B,3'UTR
cg03138955,0.004927295113468084,SH2D4A,TSS1500
cg16015205,0.00388822843280633,SH3BGRL3,Body
cg03683946,0.011170677624223788,SH3BP1,3'UTR
cg23613051,-0.01647882845169095,SH3BP2,Body
cg27577781,0.037322988763975516,SH3BP4,Body
cg09627057,0.010950052369564922,SH3BP5,5'UTR
cg11592634,-0.018924713972826076,SH3GL1,Body
cg11213383,-0.01135599099516906,SH3GL2,Body
cg18172823,-0.003026399565217384,SH3GLB1,TSS1500
cg27308738,0.017988112611111006,SH3PXD2A,3'UTR
cg09635994,0.012080154420289934,SHANK3,3'UTR
cg15230435,0.004649466934782672,SHARPIN,3'UTR
cg13599062,0.006983112388043669,SHB,Body
cg15771388,0.017299420330434714,SHBG,TSS1500
cg16254756,-0.010391131341032695,SHC1,5'UTR
cg10705085,0.015488407581159425,SHC2,Body
cg01865937,-0.009601191015217368,SHC3,Body
cg20310749,-0.018918352376254187,SHC4,TSS1500
cg03266048,0.0070261797580823985,SHCBP1,Body
cg02708969,-0.011756102998327751,SHF,3'UTR
cg16642716,-0.015184455057065265,SHH,TSS1500
cg22541001,0.016777436338509248,SHISA3,Body
cg26763362,-0.007255783742350991,SHMT1,5'UTR
cg26220528,-0.011515572028260878,SHMT2,TSS200
cg08253072,-0.008363040565217406,SHOC2,5'UTR
cg04521004,-0.010152103121439288,SHOX2,Body
cg22267542,0.011440382638443828,SHPRH,TSS1500
cg22252450,0.004910750481047866,SHQ1,Body
cg17484699,0.01631842980807478,SHROOM3,Body
cg08088511,0.0108096335420289,SIAH1,5'UTR
cg15765380,0.009493204871014575,SIAH2,Body
cg13284789,0.04056504047584557,SIDT1,Body
cg11364895,0.01359871625556736,SIGIRR,Body
cg02288165,0.012440576932065416,SIGLEC1,TSS1500
cg16511225,-0.011719782317725806,SIGLEC10,1stExon
cg24030138,-0.01091514028442026,SIGLEC15,Body
cg09488502,0.01308060103043482,SIGLEC5,TSS1500
cg06367655,0.009832264542029075,SIGLEC7,TSS1500
cg02427831,0.009215332183987237,SIGLEC8,TSS1500
cg13407883,0.008702615327174045,SIGLEC9,TSS1500
cg04237075,-0.014622606921404687,SIGMAR1,TSS200
cg02043895,0.012892662958592347,SIK1,3'UTR
cg19812747,0.009143309607635628,SIK2,Body
cg09458566,-0.014912049501402534,SIK3,Body
cg06669752,0.013120021666086931,SIL1,TSS1500
cg01446798,-0.020383767842029044,SIM1,1stExon
cg19193931,-0.01403463417546586,SIM2,Body
cg08180952,0.0038149851956521684,SIN3A,TSS200
cg05300762,0.01704369462077284,SIN3B,3'UTR
cg21033440,0.021406118365941872,SIPA1,Body
cg07862461,0.015605511591567941,SIRPA,Body
cg02198625,-0.006710070301449225,SIRPB1,5'UTR
cg03726785,-0.0030509808260870998,SIRPD,Body
cg10705386,-0.00657840735474309,SIRT1,1stExon
cg16252717,-0.018277798719620954,SIRT2,5'UTR
cg25229467,0.005868753639327971,SIRT3,Body
cg17406204,0.007941708624368288,SIRT4,Body
cg09133706,0.005241180518357831,SIRT5,Body
cg09936839,0.018262733719154132,SIRT6,Body
cg20397086,-0.009546072290562037,SIRT7,TSS200
cg09315921,-0.014968317981799803,SIVA1,TSS200
cg13237033,-0.02620686558212561,SIX1,TSS200
cg16240781,-0.012116656312020564,SIX2,Body
cg09615101,-0.0103705599868554,SIX3,TSS1500
cg23110540,0.02222525135677745,SIX4,TSS1500
cg07862488,-0.016466535594202903,SIX6,Body
cg20857301,0.01168937427391294,SKA1,TSS1500
cg23209353,0.04883575943478263,SKA3,3'UTR
cg00582562,0.023334600772826185,SKAP1,Body
cg21120786,-0.06340193044927535,SKAP2,5'UTR
cg00618291,0.020743921180123852,SKI,Body
cg14612335,-0.01300311389538045,SKIL,TSS1500
cg23485738,0.014542442846711379,SKIV2L,Body
cg00854995,-0.018434960676201373,SKP1,TSS1500
cg06653140,-0.031334356347826074,SKP2,Body
cg03950000,0.00512354455298916,SLAMF1,TSS1500
cg21829783,0.004359525769565221,SLAMF6,TSS200
cg03710889,0.01508455141304325,SLC11A1,Body
cg22826226,0.010641893078743813,SLC11A2,TSS1500
cg23530596,0.013809837114130367,SLC12A1,Body
cg22438603,0.0029820404989130346,SLC12A2,TSS1500
cg17759354,0.01192281597717403,SLC12A3,TSS1500
cg19223824,0.03103314484782571,SLC12A5,Body
cg11293029,0.017693711199275257,SLC12A6,TSS1500
cg25945676,0.026515849370652333,SLC12A7,Body
cg26426488,-0.013439328326086976,SLC12A9,Body
cg00085732,0.0078051250251717245,SLC13A2,1stExon
cg26782108,-0.01465556819053706,SLC13A5,TSS1500
cg22207479,0.00826614157246383,SLC14A2,5'UTR
cg13917287,0.010614561037888118,SLC15A1,Body
cg15066489,0.005686589782103491,SLC15A2,1stExon
cg03951349,0.008964778282608419,SLC15A3,Body
cg09035930,-0.04812089826086974,SLC15A4,Body
cg24347098,0.0073627021037868485,SLC16A1,Body
cg05402854,-0.006829931566576145,SLC16A10,1stExon
cg09186101,0.009672806744565159,SLC16A3,3'UTR
cg03535830,0.012174213427329184,SLC16A4,TSS1500
cg00945964,0.0026193989130434835,SLC16A6,TSS1500
cg26090940,0.013337647799689283,SLC16A7,Body
cg11324504,0.019502913254347755,SLC16A8,3'UTR
cg04605148,0.011711897770475384,SLC16A9,5'UTR
cg11742202,0.005983991493478155,SLC17A5,TSS1500
cg20152891,-0.012237928366666654,SLC17A7,Body
cg19142181,0.03521124469565218,SLC17A9,Body
cg06686789,0.010043043747035355,SLC18A1,TSS1500
cg15806304,0.011735455061594346,SLC18A2,TSS1500
cg21279603,0.011961375900161027,SLC19A1,TSS1500
cg09726804,0.00936407404891305,SLC19A3,TSS1500
cg21156276,0.009865021145217643,SLC1A1,Body
cg13971030,0.01723143156636179,SLC1A2,Body
cg14995148,0.008467623218670103,SLC1A3,Body
cg26535435,-0.027767420043478253,SLC1A5,TSS200
cg26703507,-0.006104266644268618,SLC20A1,Body
cg09874873,0.016670442574534237,SLC22A1,Body
cg23361590,0.017617305286653187,SLC22A11,Body
cg24867653,0.005261128134299551,SLC22A13,TSS1500
cg11605355,0.014816932759197345,SLC22A16,TSS1500
cg24736764,0.01726152081047973,SLC22A17,Body
cg03336167,0.015556183479933162,SLC22A18,Body
cg21599100,0.013417211347826067,SLC22A18AS,Body
cg17098387,0.012289400221417314,SLC22A2,Body
cg24358785,-0.018048140314009767,SLC22A3,Body
cg19848599,0.0048122083903378195,SLC22A4,Body
cg14196790,-0.005623529027027007,SLC22A5,TSS1500
cg01162053,0.011162187737108356,SLC23A2,TSS1500
cg17274357,0.013894667331521511,SLC25A1,3'UTR
cg10299667,-0.020503641470251716,SLC25A10,1stExon
cg15831708,0.004034001956521504,SLC25A11,3'UTR
cg23098068,-0.011216483448369563,SLC25A12,Body
cg16792234,0.047119570652173925,SLC25A13,Body
cg06567155,0.008836218711594188,SLC25A15,TSS1500
cg16214034,0.01616121514187614,SLC25A16,Body
cg22807402,0.0043223661521738605,SLC25A19,3'UTR
cg00948664,0.0059351504490255036,SLC25A20,Body
cg00814218,-0.04647868811594217,SLC25A21,Body
cg22747142,0.010289126823369611,SLC25A22,5'UTR
cg11088931,-0.02629910286956522,SLC25A23,TSS1500
cg19101566,0.007680332391304346,SLC25A27,Body
cg16711096,0.006703169978261097,SLC25A3,Body
cg23485807,-0.043695160130434764,SLC25A37,Body
cg13621925,0.013921081678854084,SLC25A38,TSS1500
cg13191172,-0.05054274327826088,SLC25A4,TSS200
cg21743826,0.021104348392546584,SLC26A1,Body
cg04088893,-0.0094970910402174,SLC26A2,TSS200
cg04996020,0.00716845235217399,SLC26A3,TSS1500
cg20898273,0.014203876377790952,SLC26A4,TSS1500
cg17702736,0.00877750254223611,SLC26A8,Body
cg19773045,0.00963684487608699,SLC27A3,TSS200
cg14359934,0.009660621760869742,SLC27A4,Body
cg22776451,0.0076202779972126145,SLC28A1,5'UTR
cg15395560,0.014437358547826181,SLC28A2,TSS1500
cg21190895,0.010897910667701818,SLC28A3,TSS1500
cg01993576,-0.007521418918313469,SLC29A1,5'UTR
cg25423829,0.008499427543478478,SLC29A2,Body
cg05802386,0.010607767951087092,SLC2A1,Body
cg08038974,-0.008616195638043427,SLC2A10,TSS200
cg01215976,0.008908832661067435,SLC2A11,Body
cg06628901,0.004696807456521894,SLC2A12,Body
cg16190510,0.008305945021738653,SLC2A13,Body
cg09710316,0.01209638776086974,SLC2A2,TSS200
cg02511315,0.009412642496655644,SLC2A3,TSS1500
cg07723558,-0.019763467329519425,SLC2A4,TSS1500
cg06226150,-0.008158613751207737,SLC2A4RG,TSS1500
cg21812850,0.032443292949656824,SLC2A5,3'UTR
cg00411595,-0.005433234715838509,SLC2A6,Body
cg14250560,0.003595223041304177,SLC2A8,Body
cg03725404,0.01091560093623171,SLC2A9,Body
cg00349061,0.012294713202898537,SLC30A2,Body
cg07260532,0.009510051070652163,SLC30A9,TSS1500
cg14451627,0.04322943772877846,SLC31A1,5'UTR
cg05706061,0.0056334701739130895,SLC31A2,TSS1500
cg03876340,0.011248697112648127,SLC33A1,Body
cg21200703,-0.015308720418219415,SLC34A2,5'UTR
cg17015575,0.00408571997826109,SLC35A4,3'UTR
cg06440160,0.029444530710869443,SLC35B2,3'UTR
cg05063944,-0.033208788451086955,SLC35F2,TSS200
cg05062560,0.004506884826087064,SLC35F5,Body
cg02074891,-0.007828671777997388,SLC36A1,TSS1500
cg21561712,0.010761950146341452,SLC37A4,3'UTR
cg23031196,0.009955258603864576,SLC38A1,TSS1500
cg19620086,-0.003907821185112035,SLC38A2,TSS1500
cg14019146,0.012044627774247123,SLC38A3,5'UTR
cg18268220,0.0035163418338508634,SLC38A6,Body
cg06073139,0.007536298280320223,SLC38A7,TSS1500
cg13589588,0.011753549602174115,SLC38A9,Body
cg05464581,0.011307226282608992,SLC39A1,Body
cg00216659,-0.030259727973429976,SLC39A10,5'UTR
cg14233847,0.015942651437267082,SLC39A11,Body
cg05254747,0.010918557096273398,SLC39A14,TSS1500
cg14659082,0.010542539323088447,SLC39A3,TSS1500
cg20259557,0.010156883891304293,SLC39A4,TSS1500
cg12745325,0.009132044899999784,SLC39A5,5'UTR
cg25221532,0.011090285083850784,SLC39A6,Body
cg03963919,0.018848964610944385,SLC39A7,TSS1500
cg09447808,0.007156147104347839,SLC39A8,TSS1500
cg24724513,0.013481300873467026,SLC3A1,Body
cg11310820,-0.010293594829519455,SLC3A2,Body
cg15599483,0.010646064658049329,SLC40A1,Body
cg14413177,0.012173258394927574,SLC41A1,Body
cg23075364,-0.014714093253623063,SLC43A1,Body
cg04320476,0.022818635927536073,SLC43A2,Body
cg25951430,-0.014058704840961082,SLC43A3,Body
cg17727855,-0.005727027533872542,SLC44A1,5'UTR
cg07363637,0.018018453186956395,SLC44A4,TSS200
cg02074780,0.020031111437198133,SLC45A2,Body
cg01455178,0.016270026959326545,SLC45A3,5'UTR
cg04010423,0.01288802703526574,SLC46A1,Body
cg02097152,-0.008431108591304456,SLC46A3,Body
cg16063416,0.004808687908695451,SLC4A1,1stExon
cg21307155,0.01653070523586989,SLC4A11,Body
cg21804273,-0.024704124813748528,SLC4A2,TSS200
cg06013872,0.011966005130434443,SLC4A4,Body
cg18759850,0.0036324784793477644,SLC4A7,TSS1500
cg07521929,-0.006499822452898499,SLC4A9,Body
cg19277154,0.017687241834448024,SLC5A1,TSS200
cg02262187,-0.00520170320821256,SLC5A2,Body
cg19643467,0.007514639547826352,SLC5A4,1stExon
cg10017118,0.009073530070393385,SLC5A5,TSS1500
cg03983336,0.007028194582015542,SLC5A7,TSS1500
cg26622895,0.021185620364953382,SLC5A8,TSS1500
cg00294940,0.012719256301086876,SLC5A9,TSS1500
cg03139377,-0.01451650870614682,SLC6A12,TSS1500
cg10362591,-0.00865964724972129,SLC6A2,TSS1500
cg12848639,0.02131185912753603,SLC6A3,Body
cg05951817,0.00735215803177254,SLC6A4,5'UTR
cg23745839,-0.01509081885869567,SLC6A5,Body
cg24283093,0.010496525949758764,SLC6A6,5'UTR
cg14778922,0.015946203531055827,SLC6A7,TSS1500
cg13229487,0.035204769963768055,SLC7A1,5'UTR
cg25543755,0.015878251851332473,SLC7A10,Body
cg07661704,0.014037545946488197,SLC7A11,Body
cg02279147,0.008412000016798454,SLC7A13,TSS1500
cg23894948,0.017407050462354204,SLC7A4,TSS1500
cg04963199,0.04423567343478263,SLC7A5,Body
cg03987842,0.030638230290970084,SLC7A6,Body
cg15070897,0.010497906973602488,SLC7A7,5'UTR
cg05854601,0.014671387233695574,SLC8A1,Body
cg11474878,0.019905013757488103,SLC8A2,Body
cg22367705,-0.04215834694347829,SLC9A1,TSS200
cg09978353,0.014725647646537441,SLC9A3R1,Body
cg03604827,-0.008830065650621168,SLC9A3R2,TSS200
cg05256656,0.005106780630434675,SLC9A5,Body
cg11704114,0.01106608105397327,SLCO1A2,5'UTR
cg00995065,0.003819162998023496,SLCO1B1,TSS1500
cg03355286,0.007042402802536128,SLCO1B3,TSS1500
cg07780818,-0.01232836588260869,SLCO2A1,TSS1500
cg08597735,0.017343125984472102,SLCO2B1,3'UTR
cg21034324,0.008621607031620565,SLCO4A1,Body
cg24036612,-0.0036759552274654925,SLCO4C1,TSS1500
cg09962807,-0.020485645670480543,SLCO5A1,TSS200
cg14719865,0.009000767086956716,SLCO6A1,1stExon
cg18124488,0.012627703165551686,SLFN11,Body
cg20005518,0.024611184438735178,SLFN12,1stExon
cg18193259,-0.016978986723832506,SLIT1,Body
cg08428452,-0.01664570116086958,SLIT2,5'UTR
cg11173002,0.03686110340217387,SLIT3,Body
cg01729717,-0.012977627851365052,SLITRK1,1stExon
cg03177600,-0.009742789956521721,SLITRK3,5'UTR
cg22697386,0.009517169367701956,SLITRK6,1stExon
cg17659533,0.0021323124782608584,SLK,TSS1500
cg15603354,0.018527536240683203,SLN,3'UTR
cg08548498,-0.010251450983091794,SLPI,TSS1500
cg26218411,0.005445598952810163,SLTM,TSS1500
cg25596173,0.0039743598478260735,SLU7,TSS200
cg20108693,0.011200251146244872,SLURP1,5'UTR
cg03719694,-0.02441311085652175,SMAD1,5'UTR
cg06236559,-0.006054754612040132,SMAD2,TSS1500
cg24961286,-0.035033596282608714,SMAD3,Body
cg14037088,0.009164521831883921,SMAD4,Body
cg10619318,0.00929766365217405,SMAD5,5'UTR
cg05310557,0.00595407478985507,SMAD7,TSS200
cg05484603,-0.02639340801397516,SMAGP,TSS1500
cg24161594,-0.02431411630032207,SMAP1,Body
cg13586038,0.0077628442391305735,SMARCA2,Body
cg22898082,0.009638949138680778,SMARCA4,5'UTR
cg16587443,-0.0039817277450593,SMARCA5,TSS1500
cg02827112,-0.007230875863285022,SMARCAD1,5'UTR
cg02569138,0.011754452054626564,SMARCAL1,TSS1500
cg01912455,0.003682973543478207,SMARCB1,TSS1500
cg17567562,-0.006472877454451406,SMARCC1,Body
cg20405918,-0.006498328417184274,SMARCD1,TSS200
cg04367190,-0.01338219828604122,SMARCD2,TSS200
cg27569107,0.010957334788888771,SMARCE1,Body
cg19776072,0.00467167396280196,SMC3,Body
cg12785694,-0.022848758797953984,SMC4,Body
cg14209244,0.009529491955900474,SMC5,Body
cg03497297,-0.04943848689525689,SMCHD1,TSS1500
cg10499429,0.003996106858695572,SMG1,3'UTR
cg21189939,0.008598488766590709,SMG6,Body
cg18054654,0.0066575482105261565,SMN2,Body
cg04478795,0.009860032854413728,SMO,TSS1500
cg24158599,0.009869881152174324,SMOC1,Body
cg05509228,-0.03823916056521737,SMOC2,Body
cg07472708,0.012911175792490187,SMOX,Body
cg18477969,0.07262996473913068,SMPD1,Body
cg11897517,0.0018901483043478298,SMPD2,5'UTR
cg22116290,-0.012685809536231926,SMPD3,5'UTR
cg18101028,0.007172701644927547,SMR3A,TSS1500
cg07126637,0.006581032771739378,SMR3B,TSS200
cg17402397,-0.010374256611304231,SMTN,5'UTR
cg03856366,0.008222783870531266,SMUG1,TSS1500
cg24407596,0.015378643753623245,SMURF1,Body
cg16357768,-0.006745529927889701,SMURF2,TSS1500
cg18852414,0.011980060323913013,SMYD2,Body
cg04798314,0.0464689891521739,SMYD3,Body
cg23679982,0.011538274623913231,SMYD4,Body
cg14076860,0.009871833580193307,SMYD5,Body
cg23100428,0.008720430652174033,SNAI1,Body
cg22767166,-0.01095230887391295,SNAI2,Body
cg05497175,0.002673506674973312,SNAI3,TSS1500
cg12281446,-0.005769153847826092,SNAP23,TSS1500
cg25307902,-0.008877053465638149,SNAP25,TSS1500
cg25813193,0.0076478021187289524,SNCA,Body
cg03607359,-0.03596173272705315,SNCB,5'UTR
cg23315423,0.013229090355072526,SNCG,TSS200
cg20426275,-0.06142425152173936,SND1,Body
cg02532017,0.014649310821945986,SNED1,Body
cg26328951,0.008232576989769732,SNHG12,Body
cg20985980,-0.004613308767080733,SNHG3,TSS1500
cg23958023,0.006596281578501984,SNHG4,Body
cg08858875,0.0013608220217391624,SNHG5,Body
cg09548799,0.005893095333003909,SNHG6,TSS1500
cg00396865,0.007686453431521681,SNHG7,Body
cg11935027,0.002824205999999994,SNHG8,Body
cg11950261,-0.012380828913793046,SNIP1,Body
cg10529789,-0.0028772731521739107,SNORA21,TSS1500
cg10056096,0.0024467314130434633,SNORA23,Body
cg24139916,-0.011376284754297259,SNORD104,TSS1500
cg07010373,0.0042389529581123445,SNORD113-1,TSS200
cg18729186,-0.0009124872173913542,SNORD126,TSS1500
cg22368307,0.001859311760869564,SNORD15A,TSS1500
cg08947084,0.007676402884910501,SNORD47,TSS1500
cg01500633,-0.0016731653478260953,SNORD50A,TSS200
cg16698201,-0.004042974808212563,SNORD50B,TSS200
cg13489958,-0.016747523323798624,SNORD76,TSS1500
cg08424427,-0.0012900830869565204,SNORD95,TSS1500
cg17341969,-0.036761690913043626,SNPH,3'UTR
cg01188584,0.0024382506304347798,SNRNP25,5'UTR
cg12103897,0.00590679585047704,SNRNP70,Body
cg04274340,0.010148663954545323,SNRPA,3'UTR
cg01033451,-0.007967725419960442,SNRPA1,TSS1500
cg05220630,0.005992581006793472,SNRPB,TSS1500
cg15481791,0.015469273393167587,SNRPE,TSS1500
cg24762021,0.012481474538043262,SNRPG,Body
cg22555495,0.019909113326086872,SNRPN,5'UTR
cg19013753,0.00446437460869564,SNUPN,5'UTR
cg02301378,-0.00801418089383216,SNW1,TSS200
cg04400030,0.003442280173913068,SNX1,TSS200
cg25985583,0.009263674008856733,SNX10,Body
cg10092158,0.00824413821527044,SNX27,1stExon
cg17507897,0.00639820794836966,SNX5,Body
cg19359842,0.008464910265367626,SNX9,Body
cg24378597,-0.002740587456521737,SOAT1,5'UTR
cg25897251,0.008416798259661688,SOAT2,Body
cg18509185,0.011779897218140866,SOBP,Body
cg04266460,-0.011969724642773202,SOCS1,Body
cg04409030,0.012390871194334718,SOCS2,TSS1500
cg22749855,0.013706557853546977,SOCS3,3'UTR
cg03591419,0.00575484916177988,SOCS4,5'UTR
cg07894334,0.007872174836956463,SOCS5,TSS1500
cg26200141,-0.009134200461791859,SOCS6,5'UTR
cg02937763,-0.006623704086956435,SOCS7,TSS1500
cg03173570,0.010004082844202927,SOD1,TSS1500
cg21126118,0.007928803084886062,SOD2,Body
cg08180187,0.015366261901185757,SOD3,TSS1500
cg13814664,0.0051099975869560695,SOHLH2,TSS200
cg11940960,0.004931048436281949,SON,TSS1500
cg18949056,0.014663267929347554,SORBS1,5'UTR
cg14516100,-0.016763040717391302,SORBS2,Body
cg07459525,-0.018707274705397296,SORBS3,TSS200
cg22023531,0.01979206834949833,SORD,TSS1500
cg20930320,0.010410314772049824,SORT1,3'UTR
cg02502145,-0.043270030536231886,SOS1,Body
cg01898628,0.005034204065217333,SOST,TSS200
cg06363129,0.006203221297953819,SOSTDC1,TSS200
cg20829347,-0.014333778554722613,SOX1,TSS1500
cg23109891,0.010767575320019923,SOX10,Body
cg06173889,-0.016812491910869448,SOX11,3'UTR
cg25575688,0.00884001011820654,SOX12,TSS1500
cg07026666,0.009808161241545746,SOX13,5'UTR
cg11630154,-0.012957847856821586,SOX14,1stExon
cg01029592,0.010250781855731172,SOX15,1stExon
cg26059468,0.007492379713643166,SOX17,5'UTR
cg18194354,-0.054619187286956514,SOX18,1stExon
cg21635203,-0.02380558832683656,SOX2,5'UTR
cg02736420,0.005228713654589353,SOX21,TSS200
cg07464716,0.029568807762318874,SOX30,TSS200
cg02301209,-0.016652796967963384,SOX4,TSS1500
cg21334045,0.016772093762632567,SOX5,5'UTR
cg23530266,0.010281879235836556,SOX6,Body
cg16799111,-0.019101316926557,SOX7,TSS1500
cg21696393,-0.014925504342235985,SOX8,TSS1500
cg13058710,0.012181806934782602,SOX9,Body
cg25186332,0.005020696500000366,SP1,Body
cg24876231,0.004017623552371386,SP100,TSS1500
cg04579254,0.01660498365217364,SP140,Body
cg25729765,-0.017662876463768126,SP3,TSS1500
cg02219949,-0.013124977139386233,SP6,5'UTR
cg16096531,0.01595326645875131,SP7,Body
cg26722658,0.0229381028840581,SPA17,Body
cg11161417,0.0125644220254658,SPACA3,Body
cg07518837,-0.02727535077717393,SPAG1,Body
cg12346504,-0.01767830951945081,SPAG16,TSS1500
cg00570000,0.007530420906030716,SPAG17,TSS1500
cg27632911,-0.007050614158746182,SPAG4,Body
cg06329022,0.004950800586956516,SPAG5,TSS1500
cg25802093,-0.007484287248447222,SPAG6,TSS1500
cg18590709,0.01150563272519512,SPAG9,Body
cg24641201,0.010062250204874978,SPAM1,TSS1500
cg07539983,0.008574998153260774,SPARC,TSS1500
cg15552249,0.00984905620201503,SPARCL1,TSS200
cg04777474,-0.004803325748792279,SPAST,TSS1500
cg11054911,0.011938432516436752,SPATA18,Body
cg26959392,0.013218977088100709,SPATA19,TSS200
cg17835207,0.028938664717391392,SPATA2,Body
cg20618433,0.005444641232336851,SPC24,TSS1500
cg15954235,0.010457060558423902,SPDEF,5'UTR
cg01103911,-0.010924412865838522,SPDYA,Body
cg04438595,-0.018680814892857136,SPEN,Body
cg08850438,0.013491802147233313,SPG7,Body
cg11499699,0.012081453908998863,SPHK1,Body
cg21519787,0.026378303918059787,SPHK2,3'UTR
cg11222933,0.019806844860869147,SPHKAP,Body
cg14088811,-0.015646882590579673,SPI1,5'UTR
cg18254819,0.012178227662692899,SPIB,5'UTR
cg14531665,-0.009343485091304338,SPIN1,Body
cg22519702,0.002686300726086794,SPINK1,3'UTR
cg10532833,0.007930253597187145,SPINK5,TSS1500
cg25957114,-0.0004396821956518804,SPINK6,1stExon
cg23461926,0.013625834445962725,SPINK7,5'UTR
cg26531804,0.006952032120617124,SPINT1,TSS1500
cg19562707,0.01398969435770764,SPINT2,Body
cg16754364,-0.011185341376430208,SPN,3'UTR
cg07044619,-0.024742325683946485,SPNS1,1stExon
cg15789095,0.011548849629399772,SPOCD1,5'UTR
cg01402631,0.00981456805072476,SPOCK1,Body
cg17456304,-0.011579812028050472,SPON2,3'UTR
cg06291334,-0.023432762582608613,SPOP,TSS1500
cg11226901,0.008427070099219863,SPP1,Body
cg19099213,0.005623560869565083,SPP2,TSS1500
cg10469659,-0.014482680638107462,SPPL2A,1stExon
cg07718303,0.012058064434782426,SPPL3,Body
cg27254661,-0.009270441728832962,SPR,Body
cg23164054,0.010345650237681291,SPRED1,Body
cg08085232,0.01278656465331819,SPRED2,Body
cg24884084,-0.0035343267035572875,SPRR1B,TSS1500
cg18766755,0.01165807406415696,SPRR2A,5'UTR
cg21543102,0.010775912370070875,SPRR3,5'UTR
cg15206981,0.005501285760869204,SPRY1,Body
cg22369786,0.01648944987536252,SPRY2,Body
cg07037725,0.006272627498913186,SPRY4,5'UTR
cg22109056,-0.022111060978260887,SPSB1,5'UTR
cg13508904,0.006492464043478404,SPTAN1,5'UTR
cg05940425,0.03129270976604565,SPTB,Body
cg01286930,0.03261891886956518,SPTBN1,Body
cg02641400,0.006140587846063435,SPTLC1,Body
cg18872420,-0.020995276101449262,SPTLC2,Body
cg03087198,-0.010738527693363843,SPTY2D1,TSS1500
cg07184465,0.007216718231884221,SPZ1,1stExon
cg23587955,0.016897167479375662,SQLE,Body
cg26999908,-0.010907020948038177,SQSTM1,5'UTR
cg01226231,0.008889388993933316,SRA1,Body
cg24956391,0.013366467665429772,SRC,5'UTR
cg14424407,-0.00922026504891302,SRCIN1,Body
cg05879499,0.004615631328502509,SRD5A1,3'UTR
cg06149357,0.01930858713565203,SRD5A2,TSS1500
cg16928487,0.01766420750966176,SREBF1,TSS1500
cg16000331,-0.0034423624050343633,SREBF2,Body
cg12269535,0.011260145729096994,SRF,Body
cg05811567,0.006294863663043329,SRGAP2,1stExon
cg14623316,0.0129842136679166,SRGAP3,Body
cg13645409,0.00996305867681152,SRGN,Body
cg03975690,0.023790365706521748,SRI,Body
cg19757631,0.008092850273385993,SRM,Body
cg13866752,-0.021906687447368442,SRPK1,TSS1500
cg00571519,0.02923389476284586,SRPK2,Body
cg01409985,0.012622775046739148,SRPRB,TSS1500
cg11802732,-0.014813983562111796,SRR,TSS1500
cg05262711,0.007850337175000213,SRRM2,Body
cg01254303,-0.018119295227858313,SRRM4,Body
cg09547088,-0.018904360553775746,SRRT,TSS200
cg07090356,0.008365780813043405,SS18,Body
cg14115597,0.011348212326087032,SSBP2,Body
cg26508200,-0.012412101314645327,SSH1,Body
cg01383581,0.011519317109756193,SSH2,3'UTR
cg01498160,-0.01853124442890717,SSPN,5'UTR
cg00870701,-0.012277536382411074,SSR1,Body
cg26907697,0.009360022719565392,SSR2,3'UTR
cg07860992,-0.008307224909090931,SSR3,TSS200
cg27273643,0.0053691367154148325,SSRP1,3'UTR
cg21463380,0.006850297673912986,SST,TSS1500
cg20868898,-0.020700442026570016,SSTR1,5'UTR
cg01218494,-0.007234618442687762,SSTR2,TSS1500
cg27228136,0.010131225115058538,SSTR3,TSS1500
cg16502866,0.008838847860671885,SSTR4,TSS1500
cg07089275,0.017603822108695835,SSTR5,3'UTR
cg09268874,0.004802000065217587,SSX2IP,5'UTR
cg10551016,-0.012169646328644475,ST13,TSS1500
cg02850715,0.013429550727272683,ST14,TSS1500
cg10144863,0.013203655246023068,ST18,5'UTR
cg15339616,0.016750409469845948,ST20,5'UTR
cg17758696,0.019741976855434672,ST3GAL1,5'UTR
cg08142848,0.00904386887751845,ST3GAL3,TSS1500
cg14726821,0.016519304315217438,ST3GAL4,5'UTR
cg06798483,0.009387490217391199,ST3GAL6,Body
cg11439186,-0.020829650827231136,ST6GAL1,5'UTR
cg16548154,0.00871471034989655,ST6GALNAC2,Body
cg09706281,0.007211780978260877,ST6GALNAC4,Body
cg15100100,-0.005618134485177853,ST6GALNAC5,TSS200
cg05337387,0.013211869728900413,ST7,Body
cg19260885,0.0024747295652173774,ST7L,TSS200
cg24723331,-0.021518945132107045,ST8SIA1,5'UTR
cg02369052,0.015928519884510887,ST8SIA2,Body
cg06830348,0.009647069496567436,ST8SIA3,3'UTR
cg18091435,0.014113335719806787,ST8SIA4,Body
cg15407570,-0.009387704735104625,STAB1,Body
cg00989904,0.02270189909130417,STAG1,Body
