Unnamed: 0,dbeta,gene,feature
cg05389560,-0.006646560652259611,RECQL,TSS200
cg21226234,-0.009668126788660287,RECQL4,Body
cg17540765,0.015444438477461325,RECQL5,Body
cg03556021,-0.009625878323438627,REEP5,TSS1500
cg11843700,0.009671707472303212,REEP6,TSS1500
cg05828624,-0.010117152402080411,REG1A,5'UTR
cg17863076,-0.0028822026625400735,REG1B,Body
cg27342801,-0.004931601802080529,REG3A,TSS1500
cg06372233,-0.008309155896103416,REG3G,TSS1500
cg26017874,-0.007283329966843096,REG4,Body
cg00325458,0.004916836774977946,REL,TSS200
cg13255035,0.009463829710212342,RELA,Body
cg03826200,-0.004556538964325425,RELB,Body
cg19275692,-0.008142542541877993,RELN,Body
cg14755900,0.011202599715172146,REM1,Body
cg21537214,0.0013712465404288458,REN,TSS200
cg01281140,0.006226165848311068,REPIN1,TSS200
cg03960390,-0.007893182400333487,RER1,3'UTR
cg12642725,-0.005938247268240906,RERG,5'UTR
cg19229991,-0.013707765197249255,RERGL,5'UTR
cg04360458,0.006831043660580387,REST,TSS200
cg00398816,-0.007508539419433417,RET,Body
cg20692181,-0.0072726008994327875,RETN,TSS1500
cg05163071,0.00755242278213019,RETNLB,TSS1500
cg22076118,0.004890806936339039,REV1,5'UTR
cg06500355,0.010247141056736755,REV3L,1stExon
cg10370574,-0.014145236355225604,REXO1,Body
cg27029623,-0.012055089029891362,RFC1,TSS1500
cg27460715,0.008086629944545124,RFC2,1stExon
cg22124136,-0.01487934554962885,RFC3,TSS1500
cg04752680,-0.012228276643881684,RFX1,5'UTR
cg25793425,-0.013509028963536968,RFX2,Body
cg08869700,-0.006750215333504449,RFX5,Body
cg00495352,-0.00685203923880114,RFXANK,Body
cg05362517,0.007568237472275022,RFXAP,5'UTR
cg23070073,-0.009144691949567975,RGPD2,Body
cg00644351,0.01507947322993413,RGS10,Body
cg01127994,-0.01297136512802653,RGS11,Body
cg00441899,0.013081204725137973,RGS12,Body
cg24848602,0.0043268717501621515,RGS16,5'UTR
cg13178597,-0.01169398740910119,RGS17,5'UTR
cg10399899,-0.010716149278912877,RGS19,3'UTR
cg18150280,-0.01608416294570879,RGS2,TSS1500
cg18428201,-0.011694347228031622,RGS20,Body
cg08590069,0.00720664728311878,RGS22,TSS1500
cg21230317,-0.01357059500727324,RGS3,Body
cg07835293,-0.012324718932374891,RGS4,3'UTR
cg02579477,-0.014643570513469399,RGS5,TSS1500
cg16396954,0.011982139763828802,RGS6,TSS1500
cg02395863,-0.014205259679742798,RGS7,Body
cg17124700,-0.007899038332274674,RGS8,TSS1500
cg00980674,-0.01277332732592392,RGS9,Body
cg15756091,-0.008225983076791071,RGSL1,Body
cg19278232,-0.011546128710535713,RHAG,Body
cg07062938,-0.00922529417102231,RHBDD1,Body
cg01198338,0.006062610939096343,RHBDD2,1stExon
cg04109460,-0.007225504960060435,RHBDD3,3'UTR
cg17199481,-0.011469491289258931,RHBDF1,TSS1500
cg13076843,-0.008647276726202158,RHBDF2,Body
cg07379557,0.003245348759308542,RHBDL1,TSS1500
cg27353689,-0.00937296161204993,RHCG,Body
cg04077069,0.007434688053292856,RHEB,TSS200
cg25665283,-0.009965141434459809,RHO,Body
cg24398023,0.007990253116668707,RHOA,1stExon
cg19594691,0.008248081068949614,RHOB,TSS200
cg16943151,-0.010949101773240004,RHOBTB1,Body
cg20642630,-0.014129049096521816,RHOBTB2,5'UTR
cg06201907,0.005248675530151741,RHOC,TSS1500
cg07416733,-0.011530984885450762,RHOD,Body
cg25776635,0.006937017977169631,RHOF,TSS200
cg02060717,-0.005635959582302194,RHOH,TSS1500
cg13199429,-0.019300919501019715,RHOJ,TSS1500
cg11062167,-0.005137255363119191,RHOQ,Body
cg05924647,0.007845313256882754,RHOV,1stExon
cg07226802,-0.013415694389166514,RHPN1,Body
cg04055703,0.01055336681473354,RICTOR,TSS1500
cg27590781,0.0038447450723983687,RIF1,TSS200
cg01049237,-0.014161017529625156,RIMS1,TSS1500
cg17651890,-0.014020207455248434,RIMS2,Body
cg23220439,-0.008879770640784117,RIN1,TSS1500
cg19791606,-0.009589987143639452,RIN2,TSS1500
cg26282025,-0.01142590833508469,RING1,3'UTR
cg23216612,-0.003957179045019806,RINT1,TSS1500
cg19037806,-0.0060653564712958696,RIOK1,TSS1500
cg24303123,-0.007295013234614178,RIPK1,TSS1500
cg05372370,-0.003138868398907497,RIPK2,Body
cg27175788,-0.00830429819759059,RIPK3,TSS1500
cg02797195,-0.012549659490721664,RIPK4,Body
cg08137608,0.003712128210309069,RIT1,1stExon
cg16763239,-0.014875483142127019,RLBP1,3'UTR
cg14327541,0.0017728972671300245,RMI1,5'UTR
cg18121565,-0.006530170842745298,RMND1,5'UTR
cg14530513,-0.0027044341327371463,RMND5A,Body
cg17967602,-0.012892360646740078,RMST,Body
cg12940993,-0.009818259056404707,RNASE1,TSS200
cg24851490,-0.011632015840049357,RNASE2,5'UTR
cg07525077,5.536359933708792e-05,RNASE3,Body
cg02200717,-0.01166182290404036,RNASE7,3'UTR
cg13936387,-0.007361913277808401,RNASEH2A,TSS1500
cg00528549,0.0024472048845539055,RNASEH2C,Body
cg07098477,-0.004745458139704943,RNASEL,Body
cg26680885,0.004777907376635452,RNASET2,TSS200
cg06791473,0.0009479607296389224,RND1,5'UTR
cg20199347,-0.012691789607493375,RND3,TSS1500
cg06036531,-0.007361204699197464,RNF111,Body
cg14430629,-0.013489748392391232,RNF112,TSS1500
cg17204562,0.006810323217934854,RNF114,3'UTR
cg12358298,-0.006738290559277889,RNF125,TSS1500
cg07691609,0.009140954489923718,RNF126,Body
cg06033764,0.006991481023618469,RNF138,TSS1500
cg20134271,-0.009156988452679211,RNF139,Body
cg21486510,0.01396005174702146,RNF144A,Body
cg03786582,0.008020470080342849,RNF146,5'UTR
cg14360897,0.004618044219881263,RNF167,5'UTR
cg04919579,0.004437648855296692,RNF168,5'UTR
cg12006544,-0.012490667791478758,RNF17,Body
cg17370163,-0.009563088163202843,RNF180,TSS200
cg15956738,0.005404205704397792,RNF181,TSS200
cg14186558,0.007039475329394877,RNF183,TSS1500
cg02610070,-0.009846805781697849,RNF187,TSS1500
cg13675051,0.008459540626252949,RNF19A,5'UTR
cg24509898,-0.005622517335920705,RNF2,3'UTR
cg04845236,-0.009606168665145869,RNF20,TSS1500
cg20851790,-0.012849260656582998,RNF213,Body
cg10409253,0.0170183880308838,RNF216,Body
cg09107372,-0.005226096191299011,RNF25,Body
cg06214220,0.003456543899543032,RNF38,5'UTR
cg15967188,0.01006846869451776,RNF4,TSS200
cg15852700,0.006959801077801193,RNF40,TSS1500
cg22632663,0.004182679064248993,RNF41,TSS200
cg14398214,-0.010857359560794257,RNF43,5'UTR
cg08866634,-0.010531706165644293,RNF44,5'UTR
cg26981651,-0.006895503566110903,RNF5,Body
cg04441267,0.007176942928316182,RNF6,TSS1500
cg01907837,0.014806453165302606,RNF8,TSS1500
cg19016100,-0.0036675440286155206,RNGTT,Body
cg19223782,0.011408794125131615,RNH1,5'UTR
cg15808472,-0.007142531718040993,RNMT,3'UTR
cg18125865,0.004765135694140766,RNPC3,TSS1500
cg20674658,0.006197739296352683,RNPEP,Body
cg13300630,-0.015496185649732314,ROBO1,Body
cg08470863,-0.012577188664129746,ROBO2,Body
cg13010014,-0.013566537675248186,ROBO3,Body
cg10519465,-0.008701548324020772,ROBO4,Body
cg05835414,-0.009399855724035601,ROCK1,Body
cg12416416,0.008290557064920398,ROCK2,Body
cg14219812,0.004881957406976256,ROMO1,Body
cg02692893,-0.0023692495959990166,ROPN1,5'UTR
cg23275644,0.010319248031512279,ROPN1L,Body
cg07797372,-0.0202695817221218,ROR1,Body
cg14244439,-0.013218428399155538,ROR2,Body
cg10767554,-0.015045191418239727,RORA,Body
cg14331163,-0.007616291483708685,RORB,TSS1500
cg11390381,-0.013531892195008983,RORC,Body
cg20415643,-0.0055707713360929065,ROS1,5'UTR
cg11753600,0.0046349618680420306,RP9,TSS1500
cg02467073,-0.01049938097661583,RPA1,TSS1500
cg05871607,0.009337535502053797,RPA2,TSS200
cg18314690,-0.003401814097146056,RPA3,5'UTR
cg06233552,0.006863650493487131,RPAIN,TSS200
cg10181911,-0.0036869765195991448,RPE,TSS1500
cg11724759,-0.008769906405819048,RPE65,TSS1500
cg27021131,0.004537375814928734,RPGRIP1L,TSS200
cg18098089,-0.018583938322214718,RPH3AL,Body
cg02988254,0.008326589169005819,RPIA,1stExon
cg13452193,0.0035392120821447293,RPL11,Body
cg14220544,0.006276104520467867,RPL13,TSS200
cg02589949,-0.006821148444268861,RPL13AP20,TSS1500
cg08986653,-0.005922796921604142,RPL14,TSS1500
cg06271165,-0.005777836953973616,RPL17,Body
cg01145420,0.002723627681201716,RPL19,Body
cg22174623,-0.007943118680793141,RPL22,Body
cg06819656,-0.010664548971623599,RPL22L1,Body
cg05174975,-0.015223785063808786,RPL23,Body
cg02608292,0.005590812518447713,RPL28,5'UTR
cg00866632,-0.008842861605418051,RPL29,Body
cg15306060,-0.01276286961064295,RPL3,Body
cg15296129,-0.00013727292311385654,RPL34,5'UTR
cg04800394,0.002542520069898639,RPL35A,5'UTR
cg15440370,0.01073971834997978,RPL36,5'UTR
cg04002187,0.005853403163364732,RPL37,TSS1500
cg13810556,0.004095152073099872,RPL37A,TSS1500
cg00293189,0.009398842744473938,RPL39L,5'UTR
cg18500368,-0.009936001448444602,RPL41,TSS1500
cg02769668,-0.005342592877990432,RPL5,Body
cg00517855,-0.01003383575293015,RPL8,Body
cg14756052,0.00782019239416288,RPLP0,TSS200
cg15744637,0.014049395865127644,RPLP2,TSS200
cg02930037,0.005587827677025321,RPN2,TSS200
cg17755508,-0.005362924382174267,RPP14,TSS1500
cg23956068,0.00379791866444271,RPRD1A,TSS200
cg04326337,0.008160429316193974,RPRD1B,Body
cg03564320,-0.011254725396918663,RPRM,TSS1500
cg26490839,0.009419031403756849,RPS11,TSS200
cg10190808,0.0029007689909635774,RPS14,TSS1500
cg15408407,0.007909995351715944,RPS15,Body
cg00399591,0.00932072231629975,RPS15A,TSS1500
cg00694180,-0.012689360178846865,RPS18,Body
cg22535970,0.006682792684510959,RPS19,TSS1500
cg06319762,-0.0074699948892486,RPS2,TSS1500
cg04143106,0.00329439253886231,RPS27,1stExon
cg01177796,0.00322976371398856,RPS27A,5'UTR
cg13271206,-0.012595457904803618,RPS3,TSS1500
cg14014731,-0.014051712878068856,RPS6,Body
cg09900893,-0.01471960600856754,RPS6KA1,Body
cg16100486,0.017113316557224825,RPS6KA2,Body
cg16332631,-0.011926312844442812,RPS6KA4,TSS1500
cg25943031,0.006116288226597115,RPS6KA5,TSS200
cg06579829,0.003728239740963848,RPS6KB1,5'UTR
cg17375396,-0.006772101742534123,RPS6KB2,3'UTR
cg17159242,0.0068766545295929045,RPS7,5'UTR
cg11569329,-0.01298558956449258,RPS9,Body
cg16361947,-0.0059999365680750046,RPSA,Body
cg04577591,-0.013498751027501383,RPSAP52,Body
cg01464730,0.02858798112926011,RPTOR,Body
cg09942293,-0.008873095474430485,RRAD,Body
cg14727880,0.007209114063894201,RRAGA,TSS200
cg09938328,0.004499362571100091,RRAGC,TSS1500
cg24718903,-0.010571061913219252,RRAS,3'UTR
cg01475538,-0.010999220736783808,RRAS2,TSS1500
cg12632411,-0.006011159587009763,RRBP1,Body
cg05468429,-0.009037481809204889,RREB1,Body
cg04680304,0.006251704619548571,RRM1,5'UTR
cg24419094,0.01321039749985595,RRM2,Body
cg27484483,-0.015735622463060685,RRM2B,Body
cg00660232,0.006609344730573878,RRP1B,3'UTR
cg00007076,-0.009665652280119692,RRS1,1stExon
cg10549986,0.012779293454154824,RSAD2,1stExon
cg16303074,-0.0054854567889071615,RSF1,Body
cg12413421,-0.012581902341238993,RSPO1,3'UTR
cg06059616,-0.012441943796534266,RSPO2,Body
cg01694400,-0.005821685762200689,RSPO3,Body
cg22834147,-0.0069094245162642925,RSRC1,Body
cg23029597,-0.010980534436614965,RSRC2,5'UTR
cg26547359,-0.007638350542948416,RSU1,TSS200
cg25984973,0.014270851324292117,RTEL1,TSS200
cg22052672,-0.006929890792144098,RTKN,Body
cg09941381,0.006302403455643927,RTKN2,Body
cg15516314,-0.010507160193187351,RTL1,1stExon
cg09227765,-0.010797337854784945,RTN1,Body
cg27207764,-0.00708945430795789,RTN3,Body
cg14706575,0.00542072151144857,RTN4,TSS1500
cg01625761,-0.004331936916416371,RTN4IP1,Body
cg00384653,-0.0112209551949715,RTN4R,Body
cg26536164,0.007443991904321471,RTP3,TSS1500
cg06282189,-0.006359431587210499,RTTN,Body
cg03930837,0.0017692883193637437,RUNDC1,TSS1500
cg12040846,0.006801185979791304,RUNDC3B,Body
cg16507755,-0.01045377607093391,RUNX1,3'UTR
cg04350120,-0.014239496773385757,RUNX1T1,Body
cg17636752,-0.012625173509719138,RUNX2,Body
cg19774846,-0.015258610390357643,RUNX3,TSS1500
cg19362080,-0.007164481479170972,RUSC1,Body
cg25270788,0.005776307132003231,RUVBL2,TSS200
cg07538248,0.004707337399223288,RWDD3,1stExon
cg13745653,0.00036587504854297134,RXFP1,Body
cg00753924,-0.010665076856189537,RXRA,Body
cg10364513,0.005185199628616255,RXRG,5'UTR
cg26108120,0.006707071969545424,RYBP,Body
cg07283011,-0.003973971272081825,RYK,TSS1500
cg00299070,-0.014349435647309132,RYR2,Body
cg17080740,-0.010244321247378464,S100A1,5'UTR
cg26230275,0.007053305894564302,S100A10,5'UTR
cg10673431,-0.010614328523145934,S100A11,TSS1500
cg02813121,-0.008523725707338583,S100A12,TSS1500
cg15559456,-0.009807029487305538,S100A13,TSS1500
cg15104031,-0.006021002299170323,S100A14,TSS1500
cg24843511,-0.007756596828198217,S100A16,3'UTR
cg13997435,-0.010891457284599561,S100A2,TSS200
cg09680007,-0.00557777181922907,S100A3,TSS200
cg13091627,-0.013266062171364883,S100A4,TSS200
cg10959711,0.004950235598110898,S100A6,TSS1500
cg20335425,0.007228346790808706,S100A8,5'UTR
cg23092820,-0.009175488482604344,S100A9,TSS1500
cg04277056,-0.010284442772834907,S100B,Body
cg19038540,-0.010550020701887106,S1PR1,TSS1500
cg01850179,-0.010588731550333838,S1PR2,5'UTR
cg02189843,0.011150564435542486,S1PR5,5'UTR
cg06522679,-0.008036285022013433,SAA1,TSS1500
cg08239694,-0.010289355487699976,SAE1,Body
cg21201657,-0.006641098056473634,SAFB,Body
cg14224170,-0.005317737192305388,SAFB2,Body
cg04094641,-0.008264676931147517,SAG,TSS1500
cg01679108,-0.0142207174500731,SALL1,Body
cg12037994,-0.006045928397835248,SALL2,Body
cg05884032,0.011210929042054741,SALL3,TSS200
cg13518270,-0.018379098217493905,SALL4,Body
cg13127421,-0.01050093923065991,SAMD14,Body
cg10757024,-0.01841531063687783,SAMD4A,Body
cg12099051,-0.009639166836573846,SAMHD1,TSS1500
cg12867853,0.006722004323207734,SAMM50,1stExon
cg13951664,-0.000210204715216439,SAMSN1,Body
cg12635664,0.005258225735005171,SAR1A,TSS1500
cg13811879,-0.01450495204376187,SARDH,Body
cg05584675,0.0035969727519842955,SARNP,TSS1500
cg01529770,0.005336637784570222,SARS2,TSS200
cg14397775,0.006957251369601221,SART1,TSS200
cg24903225,0.003750799971190913,SART3,TSS1500
cg11235015,-0.012173796975568574,SASH1,Body
cg07108579,0.007504850057147015,SATB1,Body
cg18258980,-0.00792817301304772,SATB2,Body
cg05105529,-0.0054266859228505535,SAV1,Body
cg09046979,-0.01717117701502531,SBK1,3'UTR
cg16068780,-0.003229558891083943,SBNO1,TSS1500
cg18608055,-0.01334871054542939,SBNO2,Body
cg21987785,-0.007223060726154247,SBSN,5'UTR
cg25491112,-0.007408239065585619,SCAF1,Body
cg07779401,0.0022993978975345917,SCAI,TSS200
cg12126786,0.005896946812412424,SCAMP1,1stExon
cg16402893,0.004169826839294348,SCAMP3,Body
cg17942328,0.009353621267609045,SCAND1,TSS200
cg22561757,-0.013044778506174992,SCARA3,Body
cg04214878,-0.013414489804664035,SCARA5,Body
cg04141261,-0.011792139200921325,SCARB1,Body
cg13870520,0.0058643852888716885,SCARB2,Body
cg07649988,0.007281673852859908,SCD,TSS200
cg20429093,-0.00793029761910945,SCD5,Body
cg22436562,-0.012938621170710434,SCEL,Body
cg05986623,0.002452281625738799,SCG2,Body
cg12606682,-0.004460196449744273,SCGB1A1,3'UTR
cg04011620,-0.007992757921392878,SCGB1D1,TSS1500
cg08298827,-0.010834745033733093,SCGB1D2,TSS200
cg12833018,-0.005917864338142383,SCGB2A2,TSS200
cg22859061,0.006948368618895388,SCGB3A1,TSS200
cg19530885,-0.01060025949569217,SCGB3A2,TSS200
cg19015997,-0.007510238639344643,SCIN,Body
cg00052550,0.006871474812586589,SCLY,TSS200
cg11595270,-0.011864806232031322,SCN10A,Body
cg03241046,-0.013718402496824104,SCN1A,Body
cg16631432,-0.013586308136314064,SCN3A,Body
cg19752565,-0.013274995330734462,SCN7A,Body
cg15029631,0.01362592979296092,SCN8A,Body
cg26424556,-0.007510074609149102,SCNN1B,TSS200
cg05959377,0.005781124104670843,SCO2,5'UTR
cg09018467,0.0029719731564185063,SCPEP1,TSS200
cg09387867,-0.00772637133662509,SCRIB,Body
cg10158774,-0.008614115421326953,SCRN1,5'UTR
cg00447052,0.006952075501258055,SCRT1,3'UTR
cg00877321,0.008469201479760618,SCT,TSS1500
cg22300806,-0.014402312870259802,SCTR,Body
cg06330558,-0.009781467313548294,SCUBE2,Body
cg13364903,0.004281321166534278,SCUBE3,TSS1500
cg08072480,0.008725792188548737,SCYL1,1stExon
cg13681655,-0.010754780942568246,SDC1,Body
cg26842303,-0.011348424686320475,SDC2,Body
cg00658151,-0.012947150240220334,SDC3,Body
cg19433118,-0.01130119670769372,SDC4,TSS1500
cg17984783,0.005733064206566854,SDCBP,TSS200
cg16786297,-0.011752643996964606,SDCBP2,3'UTR
cg20300707,-0.008325611710857134,SDF4,Body
cg19784848,0.0035828164671543837,SDHA,Body
cg26551346,0.0022552533814950053,SDHAF1,1stExon
cg00479459,0.006248630832412939,SDHAF2,TSS1500
cg08737815,-0.008700123961644563,SDHB,TSS1500
cg15152945,0.004861822761868841,SDHC,TSS1500
cg16872795,0.004579040552196437,SDHD,TSS200
cg20596724,-0.012743407489356762,SDR9C7,TSS1500
cg16937004,-0.0033634039504343927,SDS,TSS1500
cg00120210,0.00770141149251264,SEC11A,1stExon
cg22091132,0.004399220572553743,SEC11C,1stExon
cg03290827,0.011352285923795433,SEC14L1,Body
cg13104969,0.00739725082743246,SEC14L2,Body
cg07526883,0.006970208137524337,SEC23A,TSS200
cg19444155,0.0041620343715752075,SECISBP2L,TSS200
cg13062455,-0.014193368073198083,SEL1L,Body
cg06093460,-0.008717916462905637,SELE,5'UTR
cg06526960,-0.010309363454867979,SELENBP1,3'UTR
cg13920312,-0.009666795553763834,SELL,3'UTR
cg01952742,-0.005472482985822591,SELP,3'UTR
cg24398450,0.004765544070239386,SELPLG,TSS1500
cg08708408,-0.01398170261303444,SEMA3A,Body
cg25635916,-0.01187520697974456,SEMA3B,Body
cg08230910,-0.012812890479679975,SEMA3C,Body
cg02607810,-0.004310163881121224,SEMA3D,Body
cg18464137,-0.026073028745419502,SEMA3E,TSS200
cg27385773,-0.013118106272122846,SEMA3F,Body
cg07357683,-0.00915815477776246,SEMA3G,TSS1500
cg21858764,-0.004853003563671398,SEMA4A,TSS200
cg03492094,0.01422027814659564,SEMA4D,Body
cg01477253,-0.01326065099154065,SEMA4F,Body
cg05322019,-0.007407999223147432,SEMA4G,5'UTR
cg16477662,-0.010811485820856578,SEMA5A,5'UTR
cg06583577,-0.016455106997935242,SEMA6A,5'UTR
cg02715602,0.015604961631186484,SEMA6B,Body
cg12014646,-0.00954795210307113,SEMA6D,5'UTR
cg14093936,-0.010956055674565415,SEMA7A,TSS1500
cg10740895,0.007587426946623746,SEMG1,3'UTR
cg17806673,-0.009894350274687288,SEMG2,TSS1500
cg14397309,-0.006745265899614616,SENP1,3'UTR
cg04442328,0.009766707790571344,SENP2,1stExon
cg01733795,0.009288756957740568,SENP3,1stExon
cg25835351,0.007715010666353224,SEPHS1,5'UTR
cg24364144,-0.00612413660639515,SERBP1,3'UTR
cg20185868,0.002205676440698073,SERINC1,1stExon
cg17822325,-0.01395326906202262,SERINC2,Body
cg17465920,-0.00787553509506306,SERINC3,TSS1500
cg10832639,-0.016239902659235604,SERPINA1,5'UTR
cg19744211,-0.006296384986743077,SERPINA3,5'UTR
cg14866387,-0.01446021190979597,SERPINA4,TSS1500
cg18731460,-0.010121439759138902,SERPINA5,Body
cg09318122,-0.011169683864407743,SERPINA6,TSS200
cg27266824,-0.012188696179994279,SERPINA9,TSS1500
cg22977317,0.006704963997141178,SERPINB1,TSS1500
cg06538870,-0.009980641806395598,SERPINB13,TSS1500
cg15747712,-0.007371150606516814,SERPINB2,TSS1500
cg19043778,-0.012262604424522329,SERPINB5,TSS1500
cg15068318,0.007731388270681547,SERPINB6,Body
cg20185083,-0.006933425361169366,SERPINB9,TSS1500
cg08468375,-0.01294990379296585,SERPINC1,TSS1500
cg18393023,-0.003440915748457935,SERPIND1,TSS1500
cg20773815,-0.007154363580345065,SERPINE1,TSS1500
cg03028786,0.19879892897331697,SERPINE2,5'UTR
cg11692409,0.009974929811758008,SERPINF1,TSS200
cg17514665,-0.010072770843468918,SERPINF2,Body
cg07352834,-0.007543557477127614,SERPING1,TSS1500
cg14140874,0.0065119275533535815,SERPINH1,5'UTR
cg26527583,0.0074370261112149914,SERTAD1,5'UTR
cg17206596,-0.006396514804795965,SERTAD2,5'UTR
cg23990942,0.008319328883916942,SERTAD3,3'UTR
cg14174719,-0.0044894101795125586,SESN2,Body
cg02367949,0.0037001244982346635,SESN3,TSS1500
cg11628487,0.009471706501463525,SET,TSS1500
cg20090782,-0.010250903503234331,SETBP1,Body
cg01032946,-0.010925313314054701,SETD1A,Body
cg26419957,-0.00979157001664695,SETD1B,Body
cg24359926,-0.007320007519869437,SETD2,Body
cg19854437,0.006971371201536337,SETD3,Body
cg25453430,0.005225151061193056,SETD4,5'UTR
cg10541534,0.037559227161012204,SETD7,3'UTR
cg15151059,0.011154518787048394,SETDB1,3'UTR
cg03983865,0.005835541229698554,SETDB2,5'UTR
cg26797270,0.009295574721614878,SETMAR,1stExon
cg12983550,-0.005215235373923707,SEZ6L,Body
cg08022819,-0.013534755515328541,SEZ6L2,Body
cg03045648,0.010045922853518003,SF1,Body
cg17286258,0.00463149174500731,SF3B1,1stExon
cg13269439,0.00708636084250306,SF3B2,1stExon
cg01008263,-0.005843837230199929,SF3B3,Body
cg21363943,0.0029442495390880497,SF3B4,1stExon
cg11435225,-0.009966751254446592,SFI1,3'UTR
cg14333454,-0.014976196565470537,SFN,TSS1500
cg03167369,0.009707040489928627,SFPQ,1stExon
cg25927227,0.009957077486057451,SFRP1,Body
cg10318528,-0.017187416460964652,SFRP2,3'UTR
cg08261094,0.00900992307424756,SFRP4,5'UTR
cg16536739,-0.009438037622460857,SFRP5,TSS1500
cg00982519,-0.013022932916720183,SFTA1P,TSS1500
cg09896602,-0.0076945239932450435,SFTPA1,3'UTR
cg20085588,-0.002409303514954679,SFTPA2,3'UTR
cg26394380,-0.014118266997827422,SFTPB,TSS1500
cg19516009,-0.012420369585148618,SFTPC,TSS1500
cg01090565,-0.010868837825158708,SFTPD,Body
cg27626110,-0.006116556757752528,SFXN1,5'UTR
cg00651923,0.004244085019050763,SGCB,Body
cg13168042,-0.012755690950435935,SGCG,1stExon
cg11856561,-0.010574522121551806,SGK1,Body
cg00345314,-0.0070795974236073375,SGK3,TSS1500
cg06333725,-0.00962597327667985,SGMS1,5'UTR
cg26161261,-0.011264095877112275,SGMS2,5'UTR
cg12483947,-0.012250990407468684,SGPL1,3'UTR
cg26013396,-0.009744431147532472,SGPP1,Body
cg14280181,-0.009355715813256789,SGPP2,Body
cg17086569,-0.009017276768752901,SGSM3,Body
cg18253787,-0.007107464355549253,SGTA,Body
cg01042287,-0.007856432998419054,SH2B1,Body
cg12885832,0.008759829240656937,SH2B3,1stExon
cg15617640,-0.005146712807532448,SH2D1B,Body
cg20220678,-0.022186848623572043,SH2D4A,Body
cg22945302,0.005838898345681663,SH3BGRL3,5'UTR
cg03683946,-0.009621742697172845,SH3BP1,3'UTR
cg15860235,-0.010357354847815362,SH3BP2,TSS1500
cg06997259,-0.013554975156276326,SH3BP4,Body
cg13279476,-0.011177546328341104,SH3BP5,Body
cg14917846,-0.006678767482409947,SH3GL1,Body
cg14628993,-0.008319799114845015,SH3GL2,Body
cg09799432,0.006433471659691638,SH3GLB1,TSS200
cg01727419,0.01594769142111458,SH3PXD2A,TSS1500
cg20098420,-0.010442385160722312,SHANK3,Body
cg11883258,0.006447226272429957,SHARPIN,TSS1500
cg13591204,-0.010630609370022045,SHB,Body
cg16673904,-0.01040359203946798,SHBG,Body
cg22018051,0.006698049522022108,SHC1,5'UTR
cg02360676,-0.008356289067550988,SHC2,3'UTR
cg14009912,-0.012801567801764457,SHC3,Body
cg21207694,-0.013356037033624002,SHC4,Body
cg03266048,-0.007653518366226003,SHCBP1,Body
cg21842999,-0.01087616518754372,SHF,Body
cg21510892,0.009482449957747415,SHH,5'UTR
cg01462545,0.006906622336052246,SHISA3,Body
cg26763362,-0.009208147808339864,SHMT1,5'UTR
cg11851129,-0.00974913731071671,SHMT2,Body
cg05016201,-0.004157071297210181,SHOC2,5'UTR
cg16703882,0.008837646839439153,SHOX2,1stExon
cg06708562,0.003520766618872763,SHPRH,TSS1500
cg14917700,0.008162209621471477,SHQ1,TSS200
cg20311846,-0.01546995297261923,SHROOM3,TSS200
cg05311589,-0.008501822062000933,SIAH1,5'UTR
cg16963852,-0.012766116756725891,SIAH2,Body
cg05592581,-0.009994919246496032,SIDT1,TSS1500
cg24714011,0.006623190961825037,SIGIRR,TSS200
cg01426903,-0.013450427167405304,SIGLEC1,3'UTR
cg18778827,-0.005313164476997057,SIGLEC10,3'UTR
cg02351804,-0.008636701589412637,SIGLEC15,Body
cg03541909,-0.0028822450322221103,SIGLEC5,3'UTR
cg06367655,-0.00847759715503959,SIGLEC7,TSS1500
cg02427831,-0.00558639017176447,SIGLEC8,TSS1500
cg17772789,-0.008575790662283839,SIGLEC9,Body
cg04237075,0.002964768155728748,SIGMAR1,TSS200
cg19135247,0.009917577074108482,SIK1,Body
cg11344533,-0.007237356435556206,SIK2,Body
cg23684410,-0.01266790583576702,SIK3,Body
cg04439458,0.016099904146381613,SIL1,5'UTR
cg13345255,-0.013707913634565834,SIM1,Body
cg08805821,0.009521810788616218,SIM2,Body
cg23063716,0.005598996442144858,SIN3A,TSS200
cg14712058,-0.014536223851156261,SIN3B,Body
cg21033440,0.011892485041569529,SIPA1,Body
cg14613594,-0.009362383426104773,SIRPA,Body
cg04103198,-0.006110549908666271,SIRPB1,TSS1500
cg03726785,-0.010718532315312505,SIRPD,Body
cg25513531,0.004827189019674069,SIRT1,TSS1500
cg27442349,-0.00844691154550857,SIRT2,5'UTR
cg25229467,-0.005971982225294062,SIRT3,Body
cg17406204,-0.00733698285961007,SIRT4,Body
cg06139021,0.004949555899831213,SIRT5,1stExon
cg02683314,0.009777902548630282,SIRT6,TSS200
cg18904832,-0.006388263032524837,SIRT7,Body
cg13109045,0.007489701844556535,SIVA1,TSS1500
cg12839593,0.005087857329084969,SIX1,TSS200
cg17272224,-0.008089910762630265,SIX2,TSS1500
cg13163729,0.006586276313516725,SIX3,1stExon
cg13065475,-0.008683958558824659,SIX4,3'UTR
cg20576153,0.009220944175440057,SIX6,TSS200
cg18238491,0.0104313820776622,SKA1,5'UTR
cg07827038,0.008188917590040543,SKA3,Body
cg05106502,-0.006509857647991565,SKAP1,Body
