ID,dbeta,UCSC_RefGene_Name,UCSC_RefGene_Group
cg21068152,-0.5128054458658041,SIRT4,5'UTR
cg11824369,-0.5087974318245414,SIRT5,TSS200
cg20424398,-0.5127321949642936,SIRT6,TSS1500
cg17552093,-0.5096942650024715,SIRT7,1stExon
cg20257916,-0.51448066316586,SIVA1,1stExon
cg00733005,-0.5037765128347577,SIX1,TSS1500
cg24347594,-0.5111822447332373,SIX2,TSS1500
cg02147764,-0.5034791757085081,SIX3,1stExon
cg22943762,-0.5116347686194576,SIX4,Body
cg18639233,-0.4920026941051536,SIX6,TSS200
cg16196758,-0.5188178322749962,SKA1,5'UTR
cg11021200,-0.5084702754529598,SKA3,Body
cg18261462,-0.5055170133766057,SKAP1,TSS200
cg01957330,-0.5180721040364176,SKAP2,TSS200
cg01628067,-0.5162470750305935,SKI,Body
cg19252529,-0.5115638654951595,SKIL,TSS1500
cg19666293,-0.5212249427476648,SKIV2L,1stExon
cg01067626,-0.5130389065091591,SKP1,TSS200
cg22416703,-0.5211051562188885,SKP2,TSS1500
cg00149213,-0.4656802091425039,SLAMF1,TSS200
cg21829783,-0.48596835089339263,SLAMF6,TSS200
cg24007161,-0.5092927969282671,SLC11A1,3'UTR
cg21570220,-0.5124114600546311,SLC11A2,5'UTR
cg07915221,0.4516457433598771,SLC12A1,TSS1500
cg14748160,-0.5165523274180743,SLC12A2,TSS1500
cg01191774,0.438776748347682,SLC12A3,TSS200
cg14921743,-0.5123371565350938,SLC12A5,1stExon
cg12487497,-0.5198258718916525,SLC12A6,TSS200
cg26439015,-0.513077997957554,SLC12A7,Body
cg15062310,-0.5142979162161457,SLC12A9,TSS1500
cg24843413,0.4297434420283912,SLC13A2,Body
cg12146546,-0.499082429173974,SLC13A5,TSS200
cg15536830,-0.48843295834669476,SLC14A2,Body
cg02528196,0.444507373724857,SLC15A1,Body
cg10523671,0.4542034902588576,SLC15A2,TSS1500
cg13020378,0.4323159368367803,SLC15A3,Body
cg27541875,-0.5148004905463714,SLC15A4,TSS200
cg03386556,-0.5151373774166406,SLC16A1,TSS200
cg21276197,-0.5151493650744241,SLC16A10,Body
cg08296680,-0.5045865264330472,SLC16A3,TSS200
cg09494546,0.4441799566815033,SLC16A4,5'UTR
cg11117707,-0.5226450270633306,SLC16A6,TSS1500
cg11871280,0.447376623465819,SLC16A7,TSS1500
cg20956278,-0.5049128365833908,SLC16A8,Body
cg20193173,-0.5060134951992693,SLC16A9,TSS200
cg00648153,-0.5163840033909428,SLC17A5,TSS1500
cg22364668,-0.4989208547824447,SLC17A7,TSS200
cg26733301,-0.48387184498037195,SLC17A9,Body
cg24390932,0.4451290722800147,SLC18A1,TSS200
cg19721867,-0.5091144661827299,SLC18A2,5'UTR
cg02817167,-0.498440160912992,SLC19A1,TSS1500
cg05844583,-0.510481222160039,SLC19A3,TSS200
cg14583606,-0.5095874050039145,SLC1A1,TSS200
cg08258650,-0.5175204583235022,SLC1A2,TSS1500
cg05147077,-0.5171325935189836,SLC1A3,1stExon
cg11379392,-0.507341820008474,SLC1A5,1stExon
cg02109766,-0.5126630322713589,SLC20A1,TSS1500
cg05307864,-0.5097501493075466,SLC22A1,Body
cg08561825,0.44177577676362284,SLC22A11,Body
cg21615171,0.4246192742121796,SLC22A13,1stExon
cg26197117,-0.5061854394849533,SLC22A16,Body
cg01557297,-0.5016861832227264,SLC22A17,5'UTR
cg07161669,0.4504848345736839,SLC22A18,Body
cg08222610,-0.5151707057285483,SLC22A18AS,Body
cg07601258,0.4451754046230833,SLC22A2,Body
cg07237939,-0.4930143228339544,SLC22A3,1stExon
cg27372468,-0.5188965603045743,SLC22A4,1stExon
cg24060327,-0.5080497933399624,SLC22A5,TSS200
cg00557840,-0.5116722040204311,SLC23A2,5'UTR
cg20336580,-0.5140219271628237,SLC25A1,TSS200
cg19415830,-0.507037120126035,SLC25A10,Body
cg24205792,-0.5188087817416261,SLC25A11,TSS200
cg19655006,-0.5143646868608097,SLC25A12,TSS200
cg11078433,-0.5147013484945078,SLC25A13,TSS200
cg05448438,-0.5162112175712831,SLC25A15,5'UTR
cg12119218,-0.501791760591053,SLC25A16,5'UTR
cg22179177,-0.5186856070125464,SLC25A19,TSS1500
cg01191114,-0.512514803597093,SLC25A20,Body
cg23291305,-0.48538635561072274,SLC25A21,5'UTR
cg16709110,-0.5094293679847018,SLC25A22,TSS200
cg08782213,-0.5149328739042147,SLC25A23,TSS1500
cg04950384,-0.5161074574151439,SLC25A27,5'UTR
cg13505705,-0.5180549375826543,SLC25A3,5'UTR
cg25944700,-0.5172359321090267,SLC25A37,1stExon
cg01962018,-0.5163807762554542,SLC25A38,1stExon
cg26817300,-0.5116359042549599,SLC25A4,Body
cg18168751,0.44353196158139185,SLC26A1,Body
cg18455283,-0.5171808305415851,SLC26A2,1stExon
cg18560240,0.4501192174246341,SLC26A3,5'UTR
cg04473302,-0.5097166551600784,SLC26A4,5'UTR
cg22563907,0.45324553666937994,SLC26A8,Body
cg18163252,-0.5090297332274399,SLC27A3,1stExon
cg12076344,-0.5052456141898538,SLC27A4,TSS1500
cg10680235,0.4409450218290153,SLC28A1,5'UTR
cg01433189,0.4500842167258179,SLC28A2,TSS200
cg14441891,0.460472621260676,SLC28A3,Body
cg03338903,-0.5167112967113681,SLC29A1,5'UTR
cg23758765,-0.512731967603104,SLC29A2,Body
cg04287330,-0.5170155917241009,SLC2A1,Body
cg13690178,-0.5006366571276998,SLC2A10,5'UTR
cg09063977,-0.5170248657604261,SLC2A11,1stExon
cg26008464,-0.5071619321520603,SLC2A12,1stExon
cg25307593,-0.51168127918475,SLC2A13,TSS200
cg24302235,-0.4817962997227604,SLC2A2,TSS1500
cg20972214,-0.5133160633057716,SLC2A3,1stExon
cg13438631,-0.5129379487229476,SLC2A4,TSS200
cg21730019,-0.5034051611712509,SLC2A4RG,Body
cg24480859,-0.4770624655794427,SLC2A5,5'UTR
cg14237749,-0.5013808587418567,SLC2A6,TSS1500
cg03804985,-0.5006881305816099,SLC2A8,Body
cg16147221,-0.5038691527345555,SLC2A9,Body
cg00703260,-0.4992496942645411,SLC30A2,TSS1500
cg24875840,-0.5236756037384027,SLC30A9,TSS200
cg14451627,0.3846332010056288,SLC31A1,5'UTR
cg23583420,-0.5127800473531693,SLC31A2,Body
cg12335906,-0.5153689753004586,SLC33A1,TSS200
cg04101194,-0.5077399504098176,SLC34A2,TSS1500
cg17015575,0.4285312632190351,SLC35A4,3'UTR
cg24132692,-0.5151535223829273,SLC35B2,TSS1500
cg09597616,-0.5115819450090334,SLC35F2,1stExon
cg15769201,-0.5122864803264766,SLC35F5,TSS1500
cg24157131,-0.5206149782961119,SLC36A1,TSS200
cg24377329,-0.5188341138837098,SLC37A4,TSS200
cg17726022,-0.5156119346603396,SLC38A1,5'UTR
cg13591723,-0.5179058854641548,SLC38A2,5'UTR
cg07212894,-0.5100415036884727,SLC38A3,5'UTR
cg13676204,-0.5216732141635049,SLC38A6,TSS200
cg11933375,-0.4962733041954424,SLC38A7,5'UTR
cg12824106,-0.5193027482416303,SLC38A9,TSS200
cg11224232,-0.5225675997209764,SLC39A1,TSS200
cg21250164,-0.5217652315844367,SLC39A10,5'UTR
cg25067702,-0.509111383196878,SLC39A11,Body
cg07837262,-0.51568004214531,SLC39A14,5'UTR
cg24861191,-0.518471241917063,SLC39A3,TSS200
cg18246227,-0.46125313325429934,SLC39A4,Body
cg10716112,0.420253857238955,SLC39A5,TSS1500
cg27332026,-0.5189951725332095,SLC39A6,TSS1500
cg24319547,-0.5219263690797693,SLC39A7,1stExon
cg08118273,-0.5185191803539582,SLC39A8,TSS200
cg03217954,0.4252191628707476,SLC3A1,1stExon
ch.11.1222938R,-0.5223936109821384,SLC3A2,Body
cg01158447,-0.5226432689129671,SLC40A1,Body
cg16315748,-0.5179713021236783,SLC41A1,TSS200
cg02037518,-0.5183360241105077,SLC43A1,TSS200
cg03317151,-0.5174980065299116,SLC43A2,5'UTR
cg07067982,-0.5056497829759803,SLC43A3,5'UTR
cg19287114,-0.5074747633883028,SLC44A1,TSS1500
cg00179217,-0.5188560605645038,SLC44A4,3'UTR
cg23047415,0.4541362502970111,SLC45A2,Body
cg13791589,-0.5231659168581911,SLC45A3,5'UTR
cg23873654,-0.5120268264061688,SLC46A1,TSS200
cg24321030,-0.5132309425056015,SLC46A3,1stExon
cg16464328,0.4282550925109048,SLC4A1,TSS1500
cg02011918,-0.49438234976858547,SLC4A11,TSS1500
cg24097436,-0.5144403012205379,SLC4A2,TSS200
cg25155738,-0.5086955474339075,SLC4A4,TSS1500
cg02344497,0.45414000885585026,SLC4A7,Body
cg18014856,-0.5143200388720676,SLC4A9,Body
cg09327378,0.4033401241075444,SLC5A1,TSS1500
cg00016841,-0.4939540774184828,SLC5A2,Body
cg13507893,0.4491998724625375,SLC5A4,Body
cg01655355,-0.5078033492302431,SLC5A5,TSS200
cg26333822,-0.47097161752484384,SLC5A7,1stExon
cg20740029,-0.44766483359492865,SLC5A8,1stExon
cg13394857,0.4299669575743579,SLC5A9,3'UTR
cg11730179,0.44376515564583724,SLC6A12,3'UTR
cg01277542,-0.5024385580146561,SLC6A2,TSS1500
cg04210284,-0.5012682374991149,SLC6A3,TSS200
cg05016953,-0.4968159934671244,SLC6A4,1stExon
cg18855426,-0.4981834475631898,SLC6A5,Body
cg21291896,-0.5094654103547029,SLC6A6,5'UTR
cg16843423,-0.49670704358633794,SLC6A7,TSS200
ch.13.268523R,-0.5242596518744157,SLC7A1,3'UTR
cg02824451,-0.48651724701105453,SLC7A10,TSS1500
cg13028471,-0.5097770889723736,SLC7A11,TSS200
cg09548292,0.45387995354640553,SLC7A13,3'UTR
cg05684406,-0.5053777539862075,SLC7A4,TSS200
cg07067659,-0.5083192193176583,SLC7A5,1stExon
cg06305340,-0.5128083548700356,SLC7A6,5'UTR
cg12775909,0.4352045647835181,SLC7A7,TSS1500
cg03307465,-0.49737251027645873,SLC8A1,5'UTR
cg02022494,-0.4963481504851101,SLC8A2,Body
cg17856610,-0.5069078780919013,SLC9A1,TSS1500
cg13163403,-0.5163060189917082,SLC9A3R1,TSS1500
cg03366251,-0.4968333237127584,SLC9A3R2,TSS200
cg08025511,-0.49808283933345576,SLC9A5,1stExon
cg14191244,0.43753819336566585,SLCO1A2,5'UTR
cg00995065,0.28977694018684375,SLCO1B1,TSS1500
cg06947614,0.44993307519973486,SLCO1B3,5'UTR
cg19591206,-0.5041209619905992,SLCO2A1,1stExon
cg15751948,0.43889868643635643,SLCO2B1,Body
cg14796370,-0.5102924012398345,SLCO4A1,TSS200
cg11009817,-0.5136702035902352,SLCO4C1,TSS200
cg26753018,-0.5157822440094927,SLCO5A1,5'UTR
cg08759899,0.453978028196475,SLCO6A1,Body
cg18608369,-0.5125135817874129,SLFN11,TSS200
cg11230471,0.45256324834291883,SLFN12,Body
cg10188732,-0.5120487811000052,SLIT1,TSS1500
cg10577006,-0.47844587774772657,SLIT2,TSS1500
cg19905251,-0.5082745433866175,SLIT3,TSS1500
cg26799881,-0.5014293578947149,SLITRK1,1stExon
cg13619915,-0.49283498072277765,SLITRK3,1stExon
cg06135282,0.4441694935995566,SLITRK6,Body
cg00276797,-0.5151402248886643,SLK,TSS1500
cg21832801,0.43341461591551933,SLN,5'UTR
cg23480341,-0.41581603860503924,SLPI,TSS1500
cg03361549,-0.5219003235009906,SLTM,TSS1500
cg14532748,-0.5135649822598592,SLU7,TSS200
cg16897550,0.45053952533242286,SLURP1,TSS1500
cg09400081,-0.5134744681289714,SMAD1,5'UTR
cg03029145,-0.514273631296876,SMAD2,5'UTR
cg14556189,-0.5068358181431899,SMAD3,1stExon
cg03500911,-0.5183547829763189,SMAD4,TSS200
cg14181459,-0.5085273990970395,SMAD5,TSS200
cg12651664,-0.5062577501431554,SMAD7,TSS200
cg18167349,-0.5187166677053378,SMAGP,TSS1500
cg27637018,-0.5181434684658835,SMAP1,5'UTR
cg21140292,-0.5156085849001109,SMARCA2,5'UTR
cg18522266,-0.5143412927297016,SMARCA4,5'UTR
cg16091845,-0.5170121733102545,SMARCA5,5'UTR
cg15270772,-0.5170940674904011,SMARCAD1,TSS200
cg12762547,-0.5149138378416959,SMARCAL1,1stExon
cg08219923,-0.5171511428736884,SMARCB1,TSS200
cg07304068,-0.5113185367303785,SMARCC1,TSS1500
cg25107077,-0.517500920980402,SMARCD1,1stExon
cg23682543,-0.5148366292110612,SMARCD2,TSS200
cg13744868,-0.5180244805928694,SMARCE1,TSS1500
cg00400632,-0.5199536445887558,SMC3,TSS200
cg22668533,-0.5149112517404363,SMC4,5'UTR
cg21740204,-0.5054998715962342,SMC5,TSS1500
cg03746133,-0.5133865522898572,SMCHD1,TSS200
cg27302229,-0.4726140818625763,SMG1,TSS1500
cg25925670,-0.5094241717359885,SMG6,1stExon
cg18054654,0.36269958854293566,SMN2,Body
ch.7.2667284R,-0.5114903608036908,SMO,Body
cg08754456,-0.4941173402445109,SMOC1,TSS200
cg07250916,-0.4825604309174298,SMOC2,Body
cg23616842,-0.5073964269064298,SMOX,5'UTR
cg25161976,-0.5157583126395039,SMPD1,1stExon
cg21273098,-0.5145209208511707,SMPD2,Body
cg08694014,-0.5140333813938066,SMPD3,TSS200
cg18101028,0.3590152906905436,SMR3A,TSS1500
cg11010344,0.4048110102409109,SMR3B,Body
cg20786683,-0.5164370908253479,SMTN,TSS200
cg15844785,-0.5160229151427008,SMUG1,TSS200
cg03006716,-0.5142995943505501,SMURF1,1stExon
cg04622074,-0.5121993142096739,SMURF2,1stExon
cg19928648,-0.5144457929855312,SMYD2,TSS1500
cg04108811,-0.5130637637993273,SMYD3,TSS200
cg06651376,0.44726072880517326,SMYD4,Body
cg05103132,-0.5185074509330062,SMYD5,Body
cg20419623,-0.5202704844253975,SNAI1,5'UTR
cg24783322,-0.5061686315171368,SNAI2,TSS1500
cg05497175,0.32924447472396445,SNAI3,TSS1500
cg12340271,-0.5106769130050367,SNAP23,TSS200
cg11687406,-0.514679136104571,SNAP25,TSS200
cg06848047,-0.5041557493216843,SNCA,5'UTR
cg05028467,-0.5146618066559792,SNCB,5'UTR
cg11784742,0.4301069762894905,SNCG,3'UTR
ch.7.2635062R,-0.520283593036725,SND1,Body
cg05078238,-0.5061417396047438,SNED1,TSS200
cg17459893,-0.5173604939241218,SNHG12,TSS200
cg20985980,-0.40361137395904206,SNHG3,TSS1500
cg16322929,-0.5176051713147655,SNHG4,Body
cg06559547,-0.5116234141045756,SNHG5,Body
cg11781847,-0.5122883189126785,SNHG6,Body
cg13810234,-0.5050760904967259,SNHG7,Body
cg24348442,-0.5162048651399072,SNHG8,TSS200
cg02047702,-0.5153528754334029,SNIP1,1stExon
cg10529789,-0.512650771120828,SNORA21,TSS1500
cg10056096,0.43905563655009777,SNORA23,Body
cg21085351,-0.5216637835000077,SNORD104,Body
cg19766363,0.4256227066148218,SNORD113-1,TSS1500
cg18729186,0.45568016533087724,SNORD126,TSS1500
cg27122942,-0.5154231895933369,SNORD15A,TSS1500
cg08947084,0.3463583971156583,SNORD47,TSS1500
cg01500633,-0.49973440058710744,SNORD50A,TSS200
cg05446464,-0.5021631419836746,SNORD50B,TSS200
cg17868533,-0.508609063101877,SNORD76,TSS1500
cg21595175,-0.5127932658697858,SNORD95,TSS1500
cg02626873,-0.5059893824605043,SNPH,5'UTR
cg09969830,-0.5163123311888456,SNRNP25,TSS200
cg15817967,-0.5133120813868278,SNRNP70,TSS200
cg14154532,-0.49467455305714697,SNRPA,Body
cg26885112,-0.5158493627174703,SNRPA1,Body
cg27662169,-0.5192654993473907,SNRPB,TSS200
cg26536358,-0.5180650382613553,SNRPE,Body
cg12267367,-0.5181259712358213,SNRPG,TSS200
cg08372135,0.44834880282519035,SNRPN,5'UTR
cg24773522,-0.5121772933827199,SNUPN,5'UTR
cg25618149,-0.5216427454335317,SNW1,TSS200
cg09893217,-0.517493286339918,SNX1,Body
cg14064488,-0.5131937606700742,SNX10,TSS1500
cg02978142,-0.5180417163698356,SNX27,1stExon
cg11653071,-0.507617736800362,SNX5,TSS1500
cg17515844,-0.5134750340239753,SNX9,Body
cg06709324,-0.5203364937953718,SOAT1,TSS200
cg20465954,-0.48048392669598444,SOAT2,TSS1500
cg05000824,-0.5143988903271256,SOBP,Body
cg11973052,-0.5175054222832204,SOCS1,5'UTR
cg10998878,-0.5165162569985277,SOCS2,5'UTR
cg04548563,-0.512446144544887,SOCS3,TSS1500
cg19741455,-0.5005612306157251,SOCS4,5'UTR
cg06386533,-0.5156676244041466,SOCS5,TSS1500
cg00474194,-0.5082910733546141,SOCS6,TSS1500
cg12247306,-0.5121841210328383,SOCS7,TSS1500
cg18841894,-0.5160913000247037,SOD1,TSS200
cg14515483,-0.514884463138296,SOD2,Body
cg13096007,-0.4763987789599469,SOD3,3'UTR
cg24710938,0.45545909176833216,SOHLH2,TSS200
cg11282895,-0.5187034762625927,SON,TSS1500
cg26273962,-0.5183504903983344,SORBS1,TSS200
cg07108441,-0.48506911989554896,SORBS2,3'UTR
cg07896312,-0.5157055720299316,SORBS3,TSS200
cg03026420,-0.515602255907713,SORD,TSS200
cg09764697,-0.5138421096867312,SORT1,TSS200
cg04010122,-0.5152738085771731,SOS1,Body
cg12473285,-0.5051670924558757,SOST,Body
cg18544938,0.44657260382731934,SOSTDC1,TSS1500
cg20194811,-0.49583607750889597,SOX1,TSS1500
cg24397874,0.44795265425662356,SOX10,3'UTR
cg04043795,-0.48872251930446686,SOX11,3'UTR
cg11871345,-0.5166002513321569,SOX12,TSS1500
ch.1.3958639R,-0.5249819844638328,SOX13,Body
cg13217064,-0.48903994746605756,SOX14,TSS1500
cg13159929,0.44483056588418085,SOX15,1stExon
cg04672706,-0.48585536026450216,SOX17,TSS200
cg03577052,-0.5050157225401243,SOX18,TSS200
cg21635203,-0.3953149922540226,SOX2,5'UTR
cg16797691,-0.509730739979453,SOX21,1stExon
cg07484354,-0.47467616868557927,SOX30,1stExon
cg27300238,-0.5163971748320965,SOX4,1stExon
cg23811464,-0.5144539981937982,SOX5,TSS1500
cg14213563,0.4497765653143887,SOX6,TSS1500
cg26077100,-0.5022575790802037,SOX7,1stExon
cg02925162,-0.508582927306015,SOX8,TSS1500
cg01524174,-0.5036652214436959,SOX9,Body
cg00495415,-0.5181867749789147,SP1,TSS1500
cg02001779,-0.5128813744263621,SP100,Body
cg12976883,-0.44842618715976895,SP140,TSS200
cg13175861,-0.5142604285475503,SP3,TSS1500
cg04663203,-0.4988328363605381,SP6,5'UTR
cg09657354,-0.44297806203577766,SP7,TSS1500
cg26722658,0.362488564367549,SPA17,Body
cg01752628,0.4401733754775042,SPACA3,TSS1500
cg13687825,-0.510100758676516,SPAG1,Body
cg00481499,-0.5128641057656611,SPAG16,TSS200
cg00310968,-0.49774220167756744,SPAG17,TSS200
cg24227390,-0.5080460946797937,SPAG4,Body
cg27382861,-0.5124762218576188,SPAG5,TSS200
cg24031355,-0.5080475006637873,SPAG6,1stExon
cg06559874,-0.5175123005637208,SPAG9,TSS200
cg20385355,0.4503680075244022,SPAM1,Body
cg25587069,-0.4916619436690926,SPARC,1stExon
cg24316821,0.443936594006302,SPARCL1,5'UTR
cg21752144,-0.5101373333398215,SPAST,TSS1500
cg04868167,-0.5130913218349261,SPATA18,TSS200
cg18270610,0.4325117006367672,SPATA19,TSS1500
cg08794192,-0.5163664529036756,SPATA2,TSS1500
cg08056863,-0.5198905256647408,SPC24,5'UTR
cg12575557,0.44944684482395475,SPDEF,Body
cg14044057,-0.5026937241230476,SPDYA,TSS1500
cg08892464,-0.5192389975219497,SPEN,Body
cg02034447,-0.5166284448054193,SPG7,TSS200
cg19041132,-0.5118916089349098,SPHK1,5'UTR
cg01597066,-0.5146053832545178,SPHK2,Body
cg01820539,-0.49883033862092035,SPHKAP,Body
cg01539849,0.43668823192153106,SPI1,3'UTR
cg08201854,-0.44851214253544247,SPIB,TSS200
cg14230685,-0.516610467894117,SPIN1,5'UTR
cg04577715,0.45657021069609927,SPINK1,5'UTR
cg09833400,0.42568623161972713,SPINK5,3'UTR
cg25957114,0.45281274584792447,SPINK6,1stExon
cg19404190,0.43675159428165977,SPINK7,Body
cg11701759,-0.5196731170265226,SPINT1,TSS200
cg15375239,-0.5153982307853283,SPINT2,5'UTR
cg16644366,-0.5112125022487679,SPN,5'UTR
cg08940669,-0.5195197733794532,SPNS1,TSS1500
cg03886315,0.43284729220313095,SPOCD1,Body
ch.5.2517577F,-0.5221294044253655,SPOCK1,Body
cg16353796,-0.5186933970150701,SPON2,3'UTR
cg01446983,-0.5040179978145758,SPOP,5'UTR
cg20261167,-0.49578138739236666,SPP1,1stExon
cg19099213,0.42603010127383534,SPP2,TSS1500
cg15445111,-0.5160226109670353,SPPL2A,5'UTR
cg08346140,-0.51017899676691,SPPL3,TSS200
cg04665639,-0.5153959977801758,SPR,Body
cg10261958,-0.5145775050566358,SPRED1,TSS1500
cg09259694,-0.5108697374272072,SPRED2,TSS1500
cg18771659,0.4118476880170294,SPRR1B,TSS1500
cg22014834,0.44332466044969704,SPRR2A,TSS1500
cg13444842,0.4427651317541424,SPRR3,5'UTR
cg18435820,-0.5177636826234753,SPRY1,5'UTR
cg10438011,-0.5154797479877898,SPRY2,TSS1500
cg05957366,-0.5018077699601442,SPRY4,TSS1500
cg06456464,-0.4977097078673625,SPSB1,TSS200
cg14328506,-0.5145947880285064,SPTAN1,TSS1500
cg21030500,-0.5120840080936603,SPTB,TSS1500
cg12509524,-0.5186830101194303,SPTBN1,5'UTR
cg10912268,-0.5153280737615742,SPTLC1,TSS1500
ch.14.1182433R,-0.5085987147351662,SPTLC2,Body
cg20219074,-0.5144199948330577,SPTY2D1,TSS200
cg10626330,0.4327734816601922,SPZ1,TSS1500
cg04618607,-0.5183931926583866,SQLE,1stExon
cg25009862,-0.5080513769961771,SQSTM1,5'UTR
cg18640185,-0.514981236421161,SRA1,1stExon
cg11993720,-0.5147155901836146,SRC,TSS1500
cg05227280,-0.5165027045320424,SRCIN1,1stExon
cg24057680,-0.5124261290762141,SRD5A1,TSS200
cg18529845,-0.46981204620277967,SRD5A2,TSS200
cg23159296,-0.5120825864142471,SREBF1,Body
cg20107653,-0.5139547375048835,SREBF2,TSS200
cg04960243,-0.5216999922879219,SRF,1stExon
cg00796611,0.45298984144297555,SRGAP2,Body
cg03162101,-0.5162375638761711,SRGAP3,1stExon
cg27208307,-0.5233410175804246,SRGN,TSS1500
cg08757864,-0.5194019857567046,SRI,Body
cg21099221,-0.5223201129448235,SRM,TSS1500
cg21636432,-0.5173575899559306,SRPK1,Body
cg03740159,-0.5169507348150119,SRPK2,TSS200
cg01672886,-0.5177068740445941,SRPRB,Body
cg02945294,-0.5198993401123038,SRR,TSS1500
cg01947036,-0.5168682334518069,SRRM2,TSS200
cg24809072,-0.5117333281832203,SRRM4,5'UTR
cg11592951,-0.5180738217744768,SRRT,1stExon
cg15060929,-0.5199736307263688,SS18,TSS200
cg22913584,-0.5196177712767537,SSBP2,Body
cg10817500,-0.5127291908023569,SSH1,5'UTR
cg02320501,-0.5107865502710739,SSH2,Body
cg07725355,-0.5059543752400771,SSPN,5'UTR
cg07936037,-0.516845855757955,SSR1,Body
cg01511884,-0.5180515597469201,SSR2,1stExon
cg00559054,-0.5178853436053855,SSR3,TSS200
cg12795368,-0.5192534061417395,SSRP1,TSS200
cg18088210,0.45374369333298165,SST,Body
cg04346113,-0.5145770805942548,SSTR1,TSS200
cg27066284,-0.5132388960215307,SSTR2,1stExon
cg07002295,0.43319153238290775,SSTR3,Body
cg16502866,0.3850672293377172,SSTR4,TSS1500
cg06422039,0.36696620260545093,SSTR5,TSS200
cg23142964,-0.5134375081173477,SSX2IP,TSS1500
cg24755020,-0.5125946660443823,ST13,TSS1500
cg10089145,-0.4975422884862294,ST14,Body
cg24261234,-0.46895959444680974,ST18,3'UTR
cg22389121,0.4516762317070882,ST20,TSS1500
cg01911237,-0.5185357845308287,ST3GAL1,5'UTR
cg16304914,-0.5154913705306339,ST3GAL3,TSS200
cg12897901,-0.5158703938355722,ST3GAL4,TSS1500
cg18182358,-0.5110160307186381,ST3GAL6,TSS1500
cg14718326,-0.515304732340713,ST6GAL1,5'UTR
cg21522303,-0.5092164434441193,ST6GALNAC2,Body
cg13944939,-0.4936739572601072,ST6GALNAC4,5'UTR
cg21961707,-0.5111092942069104,ST6GALNAC5,Body
cg08250273,-0.5233704940886232,ST7,TSS200
cg14377169,-0.5174350614252624,ST7L,TSS1500
cg00769520,-0.5076063505795098,ST8SIA1,TSS1500
cg15391302,-0.5111420524463663,ST8SIA2,TSS200
cg09036612,-0.47917498433130357,ST8SIA3,TSS200
cg06000825,-0.5220770407410336,ST8SIA4,Body
cg18099408,0.45388677078226236,STAB1,Body
cg12268991,-0.5122953703939759,STAG1,5'UTR
cg10501880,-0.5170792360631608,STAG3,TSS1500
cg23138461,-0.5210690349480801,STAM,TSS200
cg26755083,-0.5198110732126636,STAM2,TSS200
cg09630404,-0.4985108032312958,STAR,5'UTR
cg25433490,-0.5144871710698032,STARD10,1stExon
cg26826402,-0.5089323415673812,STARD13,1stExon
cg23894539,-0.5152188310557647,STARD3,5'UTR
cg02469487,-0.5223984453835303,STARD7,TSS200
cg19050596,-0.5177134538731616,STAT1,TSS200
ch.12.1181547R,-0.5180514967460416,STAT2,Body
cg13655938,-0.5158506432404402,STAT3,TSS1500
cg23609905,-0.5161786460463702,STAT4,1stExon
cg13380204,-0.5079334210184169,STAT5A,5'UTR
cg05780311,-0.5148510404607277,STAT5B,TSS1500
cg20779414,-0.5147361341790264,STAT6,TSS1500
cg08514994,-0.5173087739043464,STAU1,TSS1500
cg00410898,-0.46444042041700306,STC1,TSS200
ch.5.3304132F,-0.5161353585796881,STC2,Body
cg08152481,-0.4642036704194391,STEAP1,1stExon
cg23164999,-0.5094169389745883,STEAP3,TSS200
cg21227610,-0.4952041471259802,STEAP4,5'UTR
cg11135720,-0.5164875559458804,STIL,TSS200
cg02644840,-0.512554724247088,STIM1,TSS1500
cg00090731,-0.5216689911482504,STIM2,TSS1500
cg03436149,-0.5175307230955193,STIP1,TSS200
cg25380021,-0.5149910033447924,STK10,Body
cg02764370,-0.512084323987662,STK11,TSS200
cg04415212,-0.518655283307359,STK11IP,TSS200
cg08025512,-0.5156080508135481,STK16,Body
cg13526032,-0.5104077963317546,STK17A,TSS1500
cg25479134,-0.5200021267878676,STK17B,TSS1500
cg03623403,-0.49829653297674975,STK24,TSS1500
cg10532912,-0.5032404191052804,STK25,Body
cg11193173,-0.5136818795053172,STK3,5'UTR
cg11755819,0.4585442700900633,STK31,1stExon
cg00225765,-0.504986019682853,STK32B,TSS1500
cg21077330,-0.514024586720047,STK32C,TSS1500
cg08788717,-0.514046975446683,STK33,TSS200
cg00302533,-0.5163106652844572,STK35,Body
cg22763753,-0.5117348629567717,STK38L,TSS200
cg23092844,-0.5138459684052158,STK39,1stExon
cg13694471,-0.5187764439029143,STK4,TSS200
cg01888206,-0.5200442893917389,STK40,5'UTR
cg23236404,-0.5138229422155396,STMN1,5'UTR
cg04757428,-0.5119312225760456,STMN3,Body
cg24337010,0.40395888115883927,STMN4,3'UTR
cg07190485,-0.508404392738611,STOM,Body
cg27228563,-0.511510299933537,STOML1,1stExon
cg01253107,-0.5244706888166366,STOML2,Body
cg03626085,0.4468555312803962,STOML3,TSS1500
cg11519236,0.448843921154971,STON1,3'UTR
cg10324013,0.44979503625665346,STON1-GTF2A1L,Body
cg06062102,0.4325953491920986,STRA6,TSS1500
cg15103701,-0.5134851818906414,STRADA,TSS200
cg01608167,-0.518345824019527,STRAP,TSS200
cg15556558,-0.5171594945403531,STRN,TSS1500
cg04247584,-0.5002819864236944,STRN4,Body
