ID,dbeta,gene,"J,J","J,CZ","J,ER","J,F1","CZ,J","CZ,CZ","CZ,ER","CZ,F1","ER,J","ER,CZ","ER,ER","ER,F1","F1,J","F1,CZ","F1,ER","F1,F1","J,J_rank","J,CZ_rank","J,ER_rank","J,F1_rank","CZ,J_rank","CZ,CZ_rank","CZ,ER_rank","CZ,F1_rank","ER,J_rank","ER,CZ_rank","ER,ER_rank","ER,F1_rank","F1,J_rank","F1,CZ_rank","F1,ER_rank","F1,F1_rank",train_AUC,test_AUC,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,methylation_level,regulation
cg21637392,0.3779495493545381,RNF216,0.8075000000000001,0.77,0.77,0.77,0.8075,0.783,0.783,0.783,0.1925,0.1640121946685672,0.1640121946685672,0.1640121946685672,0.8934993084370677,0.8847457627118644,0.8847457627118644,0.8847457627118644,66.5,123.0,99.0,118.0,79.0,120.5,99.5,117.5,157.0,105.5,90.5,102.5,90.0,118.5,98.5,114.5,0.8746600543912973,0.8538499999999999,0.298403687220269,0.581682179378463,15.4709243126355,4.78965961499422e-48,1.72055597977956e-46,98.2002190754629,0.31643445740489,0.614838144625159,0.29840368722027,7,5735123,R,I,Body,opensea,Body-opensea,,,,low-CpG:5701562-5701704,,,Hyper,Up
cg04191427,0.4320029630966885,RPTOR,0.7250000000000001,0.7250000000000001,0.7124999999999999,0.7250000000000001,0.7434,0.7434,0.7318499999999999,0.7434,0.1970406049523803,0.1970406049523803,0.2096574587273251,0.1970406049523803,0.8619130434782608,0.8619130434782608,0.8547153284671531,0.8619130434782608,194.0,192.0,178.5,187.5,191.0,189.0,177.0,185.0,168.0,170.0,175.0,170.0,186.0,184.0,178.0,180.0,0.8379992534527809,0.924025,0.448246132257969,0.653636449944359,23.2702912038062,3.95321313443951e-94,1.44429733082119e-91,203.91263437771,0.255195443492832,0.7034415757508,0.448246132257968,17,78833259,R,II,Body,shore,Body-shore,chr17:78831505-78831864,True,,,,,Hyper,Up
cg15242225,-0.38226985879054,RUNX1,0.6924999999999999,0.6924999999999999,0.6400000000000001,0.6924999999999999,0.71595,0.71595,0.6708000000000001,0.71595,0.2183031149571622,0.2183031149571622,0.2607680962081059,0.2183031149571622,0.8460265878877401,0.8460265878877401,0.8180487804878049,0.8460265878877401,233.0,233.0,257.5,230.0,230.0,230.0,255.0,227.0,209.0,211.0,250.0,209.0,229.0,227.0,255.0,224.0,0.7716632005545778,0.8379749999999999,-0.351168819750535,0.324364669935275,-17.1309875248617,3.7919528623885e-57,2.16939858501696e-55,119.061505532835,0.636514731935752,0.285345912185216,-0.351168819750536,21,36421857,F,II,TSS1500,opensea,TSS1500-opensea,,,True,,,,Hypo,Down
cg22877509,0.4298632268460982,RUSC1,0.7150000000000001,0.7150000000000001,0.7025000000000001,0.7150000000000001,0.7314,0.7314,0.7222500000000001,0.7314,0.2200568108466538,0.2200568108466538,0.2213735530726288,0.2200568108466538,0.8529446064139942,0.8529446064139942,0.8484581497797357,0.8529446064139942,202.0,201.0,192.5,196.5,206.0,206.0,193.5,201.5,210.0,212.0,197.5,211.5,209.0,209.0,194.5,205.5,0.809550471924492,0.7835000000000002,0.389065989909023,0.512550388044495,15.5732665654372,1.36135080214889e-48,5.0300349414708505e-47,99.4520510424581,0.166713952569809,0.555779942478831,0.389065989909022,1,155290607,R,II,TSS200,island,TSS200-island,chr1:155290606-155291001,True,,,,,Hyper,Up
cg07790615,0.4607797405039828,RYR2,0.74,0.74,0.74,0.74,0.752,0.752,0.752,0.752,0.2088061301782109,0.2088061301782109,0.2088061301782109,0.2088061301782109,0.864367816091954,0.864367816091954,0.864367816091954,0.864367816091954,173.0,170.5,146.5,167.5,175.5,173.5,149.0,170.5,185.5,188.5,173.0,187.5,180.5,178.5,155.0,175.5,0.7972591052098331,0.7627499999999999,0.476049756628038,0.501618298582815,18.6477023370843,7.31394243088159e-66,6.50887975691588e-64,139.047121835604,0.0784629593578915,0.55451271598593,0.476049756628039,1,237205174,R,I,TSS1500,island,TSS1500-island,chr1:237205126-237206644,True,,,,,Hyper,Up
cg01146232,0.414785832113489,SALL1,0.7450000000000001,0.7450000000000001,0.7450000000000001,0.7450000000000001,0.7605,0.7605,0.7605,0.7605,0.1844586674569671,0.1844586674569671,0.1844586674569671,0.1844586674569671,0.8716332378223495,0.8716332378223495,0.8716332378223495,0.8716332378223495,167.5,163.5,141.5,159.5,163.5,161.5,139.5,159.5,139.5,143.5,129.5,143.5,157.5,156.5,139.5,157.5,0.8786860768943635,0.83885,0.44272562299597,0.565351154120496,18.4342556000232,1.29142963614921e-64,1.08330980010764e-62,136.18703274917,0.171817267012967,0.614542890008937,0.44272562299597,16,51185147,F,II,TSS1500,island,TSS1500-island,chr16:51183699-51188763,True,,,,,Hyper,Up
cg00800229,0.4170144328972746,SALL2,0.7974999999999999,0.7974999999999999,0.7224999999999999,0.7974999999999999,0.80115,0.80115,0.7413,0.80115,0.1835926196773715,0.1835926196773715,0.1985100753110532,0.1835926196773715,0.8914047287899862,0.8914047287899862,0.8607256894049347,0.8914047287899862,82.0,80.5,164.0,77.5,91.0,89.0,161.0,85.0,137.0,141.0,153.0,140.0,98.0,97.0,160.0,95.0,0.8251479763237882,0.8763749999999999,0.396386483613093,0.430507493318022,17.10218256387,5.50692370668947e-57,3.12569547764378e-55,118.689968808816,0.0781639523286057,0.474550435941699,0.396386483613093,14,22004993,F,I,1stExon,opensea,1stExon-opensea,,,True,,,,Hyper,Up
cg10717463,0.4187231110057968,SALL3,0.8050000000000002,0.8050000000000002,0.7025000000000001,0.8050000000000002,0.8142,0.8142,0.71955,0.8142,0.1400892572612189,0.1400892572612189,0.2332514737359659,0.1400892572612189,0.9021606648199444,0.9021606648199444,0.8452863436123348,0.9021606648199444,71.5,70.5,192.5,67.5,68.5,67.5,198.0,65.5,57.5,58.5,214.0,57.5,68.5,67.5,203.0,65.5,0.8229616594678184,0.7897250000000001,0.419224511088933,0.544238967805206,20.2927260570948,1.14054393719862e-75,1.6323815765782702e-73,161.546349067838,0.171594957948376,0.59081946903731,0.419224511088933,18,76740962,R,II,Body,island,Body-island,chr18:76737005-76741244,,,,,,Hyper,Up
cg13870520,0.362661637423944,SCARB2,0.6225,0.6225,0.5225,0.5225,0.6534000000000001,0.6534000000000001,0.5729000000000001,0.5729000000000001,0.2840884545348507,0.2840884545348507,0.3566598519598189,0.3566598519598189,0.8054237288135594,0.8054237288135594,0.7525779967159278,0.7525779967159278,312.5,312.5,340.0,362.5,311.0,311.0,337.5,358.0,307.0,307.0,337.5,358.0,310.0,309.0,336.5,358.0,0.7432677438276541,0.77485,0.353465550347799,0.731238392551698,27.9979113895842,1.5509008951526e-124,2.6291078761412803e-121,273.714265929687,0.417046792242543,0.770512342590342,0.353465550347799,4,77131705,R,II,Body,shelf,Body-shelf,chr4:77134566-77135377,,,,,,Hyper,Up
cg25774643,0.3870553402526952,SCT,0.4399999999999999,0.4399999999999999,0.5299999999999998,0.5299999999999998,0.5084,0.5084,0.581,0.581,0.4204759208325728,0.4204759208325728,0.3448187929913334,0.3448187929913334,0.7061111111111111,0.7061111111111111,0.7594771241830066,0.7594771241830066,380.5,379.5,336.0,358.0,380.0,379.0,332.0,356.0,378.0,376.0,328.0,352.0,380.0,379.0,330.0,353.0,0.832213512504666,0.7794,0.293140406063726,0.712163096801391,18.2167691624127,2.37130269321676e-63,1.87028409254511e-61,133.288114742709,0.451593846966968,0.744734253030694,0.293140406063726,11,627175,R,I,TSS200,island,TSS200-island,chr11:626728-628037,,,,,,Hyper,Up
cg05047401,0.4116722002634556,SEMA4A,0.7675000000000001,0.7675000000000001,0.7450000000000001,0.7675000000000001,0.7797000000000001,0.7797000000000001,0.7612,0.7797000000000001,0.1722099009929452,0.1722099009929452,0.1806239186818844,0.1722099009929452,0.8822630834512023,0.8822630834512023,0.8724355300859599,0.8822630834512023,130.0,129.0,141.5,123.5,125.0,125.0,137.5,122.0,116.0,117.0,118.5,115.0,124.0,124.0,136.5,122.0,0.8483176025169306,0.828125,0.330981504252263,0.684427930452022,25.3960305186157,1.08262167682188e-107,8.01819044346472e-105,235.045608805443,0.390222148894455,0.721203653146717,0.330981504252263,1,156131213,F,I,Body,opensea,Body-opensea,,True,True,,,,Hyper,Up
cg15918732,0.3673768638070163,SERPING1,0.9225,0.9225,0.91,0.9225,0.92365,0.92365,0.912,0.92365,0.0608789783094296,0.0608789783094296,0.0640312423743285,0.0608789783094296,0.960884265279584,0.960884265279584,0.9549738219895288,0.960884265279584,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,0.7892603850050657,0.8597500000000002,0.333352713992918,0.753543074123559,20.665692526272,6.16275209808198e-78,9.81467805222014e-76,166.74902367459,0.457229550574298,0.790582264567217,0.333352713992919,11,57364939,R,II,TSS1500,opensea,TSS1500-opensea,,True,,,,,Hyper,Up
cg27267227,0.4159700245189376,SEZ6L2,0.6100000000000001,0.6100000000000001,0.6100000000000001,0.6100000000000001,0.6324000000000001,0.6324000000000001,0.6324000000000001,0.6324000000000001,0.3275667870831839,0.3275667870831839,0.3275667870831839,0.3275667870831839,0.7855900621118013,0.7855900621118013,0.7855900621118013,0.7855900621118013,321.0,320.0,287.0,315.0,329.0,328.0,300.0,324.0,347.0,343.0,314.0,340.0,337.0,336.0,308.0,331.0,0.901189143070442,0.8870250000000001,0.348008356017644,0.603193433223085,15.6892395115162,3.25391653520321e-49,1.24560277660258e-47,100.876329776895,0.293852672318511,0.641861028336157,0.348008356017646,16,29888023,R,I,Body,island,Body-island,chr16:29887788-29888316,True,True,,,,Hyper,Up
cg05164933,0.4030112585731727,SFRP2,0.7574999999999998,0.74,0.74,0.74,0.7619499999999999,0.7544,0.7544,0.7544,0.223397068020151,0.1969771560359221,0.1969771560359221,0.1969771560359221,0.8670839260312945,0.8671264367816092,0.8671264367816092,0.8671264367816092,141.0,170.5,146.5,167.5,156.0,169.5,147.0,165.5,218.0,168.5,150.0,168.5,169.0,167.5,145.0,165.5,0.8744200927851542,0.753625,0.391676470771913,0.472214661293118,15.8629147416344,3.7735757742524e-50,1.51317135464957e-48,103.020468113953,0.124057798384751,0.515734269156664,0.391676470771913,4,154710418,F,I,TSS200,island,TSS200-island,chr4:154709512-154710827,,,,rs74549610,,Hyper,Up
cg22831607,0.351700947694532,SFRP5,0.6675,0.6675,0.7150000000000001,0.7150000000000001,0.68385,0.68385,0.7314,0.7314,0.2790273284106773,0.2790273284106773,0.2200568108466538,0.2200568108466538,0.8202098950524738,0.8202098950524738,0.8529446064139942,0.8529446064139942,265.0,265.0,172.0,196.5,271.5,271.5,178.0,201.5,300.5,300.5,195.0,211.5,277.5,277.5,186.0,205.5,0.8129099344104944,0.8096499999999999,0.334578095882239,0.374926254564253,11.0772347299623,8.02923962664296e-27,8.93884202478922e-26,49.639439350405,0.0775235026689296,0.412101598551168,0.334578095882239,10,99531797,F,I,TSS200,island,TSS200-island,chr10:99531025-99531968,True,,,,,Hyper,Up
cg00936935,-0.3873777304760836,SGMS1,0.7149999999999999,0.7149999999999999,0.6975,0.6975,0.7353,0.7353,0.7203,0.7203,0.2015564437074637,0.2015564437074637,0.2142574386106582,0.2142574386106582,0.8574927113702624,0.8574927113702624,0.848659793814433,0.848659793814433,205.0,204.5,199.5,223.5,199.0,198.0,196.0,219.0,173.5,176.5,185.0,203.0,195.0,194.0,193.0,215.0,0.8682077534261183,0.8235500000000001,-0.367375021477323,0.443686391065165,-20.7449219290908,2.02413089144963e-78,3.3078409469125704e-76,167.858594211759,0.770241965711674,0.402866944234352,-0.367375021477323,10,52271899,F,II,5'UTR,opensea,5'UTR-opensea,,,True,,,,Hypo,Down
cg06276663,0.3607583792436292,SH3PXD2A,0.6575,0.6575,0.6575,0.6575,0.6842,0.6842,0.6842,0.6842,0.2527968552019586,0.2527968552019586,0.2527968552019586,0.2527968552019586,0.825580693815988,0.825580693815988,0.825580693815988,0.825580693815988,274.5,272.5,244.0,270.0,269.0,269.0,241.0,268.0,260.0,262.0,239.0,260.0,265.0,266.0,240.0,265.0,0.6809843758332002,0.7135750000000001,0.379242858789836,0.492222016793767,14.620228629517,1.37972421098523e-43,3.906313448089509e-42,87.9845081187132,0.155117253425024,0.53436011221486,0.379242858789836,10,105579899,R,II,Body,opensea,Body-opensea,,,True,,,,Hyper,Up
cg18582992,0.4591488993733282,SHF,0.6800000000000002,0.6800000000000002,0.7149999999999999,0.7149999999999999,0.7020000000000001,0.7020000000000001,0.735,0.735,0.2416609194718914,0.2416609194718914,0.2030394050424695,0.2030394050424695,0.8357142857142857,0.8357142857142857,0.8571428571428572,0.8571428571428572,249.5,248.0,174.5,200.5,248.5,248.0,172.0,193.0,244.5,245.0,158.0,175.0,245.5,246.0,168.0,191.0,0.7776089159067884,0.8678499999999999,0.382918437540597,0.517229714312411,16.5725238277244,4.96224255536809e-54,2.42500120716997e-52,111.915977965537,0.176857769831881,0.559776207372478,0.382918437540597,15,45479642,F,I,Body,island,Body-island,chr15:45479509-45480498,True,,,,,Hyper,Up
cg14866200,0.3545689754916851,SHISA3,0.8325,0.79,0.79,0.79,0.8325,0.8004,0.8004,0.8004,0.1674999999999999,0.1526433752247374,0.1526433752247374,0.1526433752247374,0.9085948158253752,0.8943016759776536,0.8943016759776536,0.8943016759776536,48.0,94.0,76.5,91.0,54.0,91.5,77.5,88.0,108.0,77.5,73.5,77.0,55.0,86.5,75.5,83.0,0.7632112195382071,0.821675,0.331655890183374,0.351155188380614,10.5703936089753,1.071727551535e-24,1.05385943924601e-23,44.7890541262489,0.0563499526620585,0.388005842845433,0.331655890183374,4,42399843,F,I,TSS200,island,TSS200-island,chr4:42399152-42400802,,,,,,Hyper,Up
cg13590228,-0.3691810293140441,SIAH2,0.6425000000000001,0.6375,0.6375,0.6375,0.66825,0.6666,0.6666,0.6666,0.2762358593665927,0.2705665352551938,0.2705665352551938,0.2705665352551938,0.8136986301369863,0.8141679389312977,0.8141679389312977,0.8141679389312977,287.0,298.5,263.0,294.0,291.5,294.5,263.0,294.0,293.5,289.5,266.0,290.0,293.5,290.5,264.0,290.0,0.7803818055777743,0.821875,-0.37569473997735,0.54267567115028,-18.6948522750047,3.8713407470336004e-66,3.4916490937711e-64,139.680875403903,0.876626551130148,0.500931811152797,-0.375694739977351,3,150477925,R,II,Body,shore,Body-shore,chr3:150479734-150481888,,,,,,Hypo,Down
cg27252696,0.4868460040183076,SIM1,0.71,0.6800000000000002,0.6324999999999998,0.6800000000000002,0.7238,0.7020000000000001,0.6657,0.7020000000000001,0.2376972864800942,0.2416609194718914,0.2620233768197029,0.2416609194718914,0.8465497076023392,0.8357142857142857,0.8155589586523737,0.8357142857142857,213.5,248.0,266.0,244.5,221.0,248.0,265.0,244.5,239.0,245.0,254.0,241.5,227.0,246.0,262.0,242.5,0.8957233509305177,0.80455,0.416445226720072,0.519435927880745,16.5014362069408,1.22622385799833e-53,5.86396668241346e-52,111.015347720122,0.149262393018459,0.565707619738531,0.416445226720072,6,100912940,R,I,TSS1500,island,TSS1500-island,chr6:100912071-100913337,True,,,,,Hyper,Up
cg00097146,0.3980514569378865,SIX3,0.72,0.72,0.5775000000000001,0.72,0.7332,0.7332,0.61975,0.7332,0.2280350850198275,0.2280350850198275,0.3066043867918396,0.2280350850198275,0.8525581395348837,0.8525581395348837,0.7857369255150555,0.8525581395348837,199.0,197.0,310.0,192.0,205.0,205.0,308.0,200.0,227.0,226.0,304.0,223.0,210.0,210.0,307.0,207.0,0.6592545192769157,0.643225,0.3306967201968,0.501889514771624,18.5125913620201,4.51006738179054e-65,3.8648470702419603e-63,137.234989773522,0.20793687459669,0.538633594793491,0.330696720196802,2,45171818,F,I,Body,island,Body-island,chr2:45169505-45171884,True,,,rs338074,,Hyper,Up
cg13019491,0.4293435468802503,SIX6,0.6299999999999999,0.6299999999999999,0.6299999999999999,0.6299999999999999,0.6642,0.6642,0.6642,0.6642,0.261725046566048,0.261725046566048,0.261725046566048,0.261725046566048,0.8149693251533743,0.8149693251533743,0.8149693251533743,0.8149693251533743,306.5,306.5,268.0,301.0,300.0,300.0,266.0,297.0,272.0,275.0,253.0,275.0,289.0,289.0,263.0,288.0,0.7489201727723563,0.8423749999999999,0.381356653519993,0.513443820617079,18.4185354343554,1.59460684393237e-64,1.3317708041016398e-62,135.97697285902,0.174460128599307,0.555816782119301,0.381356653519994,14,60977856,R,I,Body,island,Body-island,chr14:60975732-60978180,,,,,,Hyper,Up
cg06132069,0.3535875543288366,SLC12A5,0.685,0.685,0.69,0.685,0.7038000000000001,0.7038000000000001,0.7128000000000001,0.7038000000000001,0.2482438317461281,0.2482438317461281,0.2247220505424422,0.2482438317461281,0.8353709198813057,0.8353709198813057,0.8435502958579884,0.8353709198813057,243.5,242.5,211.0,239.5,244.0,244.0,209.0,241.0,254.5,256.5,201.0,254.5,247.0,248.0,208.0,244.0,0.684957073534901,0.7484999999999999,0.383859093483228,0.536301000220518,17.5777150131548,1.11821954379049e-59,7.33473178076009e-58,124.863465144848,0.195092917124315,0.578952010607543,0.383859093483228,20,44686038,R,II,Body,island,Body-island,chr20:44685771-44687610,True,,,,,Hyper,Up
cg13545212,0.3520525779130189,SLC13A5,0.4599999999999999,0.4599999999999999,0.4599999999999999,0.4599999999999999,0.4968000000000001,0.4968000000000001,0.4968000000000001,0.4968000000000001,0.46690470119715,0.46690470119715,0.46690470119715,0.46690470119715,0.6805479452054796,0.6805479452054796,0.6805479452054796,0.6805479452054796,379.0,378.0,359.0,373.0,381.0,381.0,364.0,376.0,382.0,382.0,366.0,377.0,381.0,381.0,365.0,376.0,0.7883272009811764,0.8559249999999999,0.297219601693546,0.423225112860966,12.0222071024389,5.58978464928311e-31,7.90564140414368e-30,59.1359160880759,0.159029911355591,0.456249513049138,0.297219601693546,17,6617192,F,I,TSS1500,island,TSS1500-island,chr17:6616422-6617471,True,,,rs7207927,,Hyper,Up
cg00421624,0.3575482897224605,SLC27A3,0.5825,0.5700000000000001,0.6400000000000001,0.6400000000000001,0.59045,0.6030000000000001,0.672,0.672,0.3980028266231283,0.3448187929913333,0.2561249694973139,0.2561249694973139,0.7462243285939969,0.7681528662420383,0.8195121951219512,0.8195121951219512,344.0,346.0,257.5,287.0,357.0,352.0,252.5,281.0,374.0,357.0,243.5,265.0,369.0,351.0,250.5,279.0,0.853676745054125,0.7850500000000002,0.33799489531194,0.791644946765585,19.2302546745208,2.68959496543413e-69,2.8307764362604403e-67,146.925574492603,0.491205039821637,0.829199935133578,0.337994895311941,1,153746588,R,II,TSS1500,shore,TSS1500-shore,chr1:153747655-153748698,,,,,,Hyper,Up
cg14777768,0.4739853415029071,SLC2A2,0.6225,0.6225,0.6225,0.6225,0.6555000000000001,0.6555000000000001,0.6555000000000001,0.6555000000000001,0.2765976319493715,0.2765976319493715,0.2765976319493715,0.2765976319493715,0.8080123266563946,0.8080123266563946,0.8080123266563946,0.8080123266563946,312.5,312.5,279.5,308.0,309.5,309.5,276.0,306.0,295.0,295.0,271.0,297.0,307.0,308.0,275.0,306.0,0.8634885085053059,0.9209,0.459941089672287,0.559738894451426,20.242396948202,2.30103786769798e-75,3.2494215720509704e-73,160.846946628508,0.150902370298283,0.610843459970569,0.459941089672286,3,170746265,F,II,TSS1500,island,TSS1500-island,chr3:170746072-170746292,True,True,,,,Hyper,Up
cg27248029,0.3530573845129789,SLC39A11,0.7549999999999999,0.7549999999999999,0.7549999999999999,0.7549999999999999,0.7682,0.7682,0.7682,0.7682,0.1833712082089225,0.1833712082089225,0.1833712082089225,0.1833712082089225,0.8754415954415955,0.8754415954415955,0.8754415954415955,0.8754415954415955,145.5,142.5,121.5,140.5,143.5,142.5,121.0,140.5,135.5,139.5,126.0,138.5,141.5,142.5,120.0,140.5,0.8292273236282194,0.8911,0.351582827326893,0.626921477246649,17.777297787189,8.08866801190079e-61,5.60742279008222e-59,127.479190635553,0.314403408511632,0.665986235838526,0.351582827326894,17,71039644,F,II,Body,opensea,Body-opensea,,,True,,,,Hyper,Up
cg14502484,0.4604746658905929,SLC6A3,0.5325,0.5325,0.5225,0.5325,0.58275,0.58275,0.5729000000000001,0.58275,0.3435931460317566,0.3435931460317566,0.3566598519598189,0.3435931460317566,0.7605220228384992,0.7605220228384992,0.7525779967159278,0.7605220228384992,364.5,359.5,340.0,355.5,362.5,358.5,337.5,354.5,358.5,354.5,337.5,349.5,360.5,358.5,336.5,351.5,0.8619420892657177,0.8429000000000001,0.378089064196116,0.44274573231537,17.2622883599216,6.894278982286171e-58,4.100478048121838e-56,120.759068081884,0.106666564141044,0.48475562833716,0.378089064196116,5,1446208,F,I,TSS1500,island,TSS1500-island,chr5:1444678-1446648,True,,,rs2735852,,Hyper,Up
cg06389019,-0.3729671090899162,SLC9A3R1,0.6074999999999999,0.6074999999999999,0.6074999999999999,0.6074999999999999,0.6441,0.6441,0.6441,0.6441,0.2843523342615636,0.2843523342615636,0.2843523342615636,0.2843523342615636,0.8013685847589425,0.8013685847589425,0.8013685847589425,0.8013685847589425,325.0,324.0,290.0,318.0,319.0,318.0,286.5,314.0,308.0,308.0,282.5,306.0,316.0,315.0,285.5,311.0,0.8094438223217619,0.7455249999999999,-0.402373273125967,0.396255019056355,-26.5571191544001,3.47759996812536e-115,3.8115994616157404e-112,252.247605936737,0.753920150723881,0.351546877597914,-0.402373273125967,17,72755647,F,II,Body,opensea,Body-opensea,,True,True,,,,Hypo,Down
cg16727923,0.4765600031664697,SLITRK1,0.6375,0.6375,0.6375,0.6375,0.67035,0.67035,0.67035,0.67035,0.2563323038557568,0.2563323038557568,0.2563323038557568,0.2563323038557568,0.8187480916030535,0.8187480916030535,0.8187480916030535,0.8187480916030535,299.0,298.5,263.0,294.0,286.0,286.0,259.0,285.0,264.0,267.0,245.0,266.0,281.0,281.0,252.0,280.0,0.7804884551805045,0.7838750000000001,0.455276805552279,0.593169241520743,21.9331605446449,9.58350355100001e-86,2.25500843610924e-83,184.668105627236,0.188478747696494,0.643755553248774,0.45527680555228,13,84453665,R,II,1stExon,island,1stExon-island,chr13:84453664-84453897,,True,,,,Hyper,Up
cg25025181,-0.4061473416905498,SMYD3,0.8500000000000001,0.8500000000000001,0.8875,0.8500000000000001,0.85,0.85,0.8875,0.85,0.15,0.15,0.1125,0.15,0.9189189189189187,0.9189189189189187,0.9403973509933776,0.9189189189189187,29.5,29.5,8.0,29.5,35.0,35.0,8.0,34.0,72.0,73.0,25.0,72.0,37.0,37.0,9.0,36.0,0.7976323788193889,0.8837,-0.449846398808101,0.406193793485588,-18.3476639162073,4.12196538924579e-64,3.36374070317136e-62,135.030961943765,0.806057259092789,0.356210860284688,-0.449846398808101,1,246378510,R,II,Body,opensea,Body-opensea,,True,True,,,,Hypo,Down
cg24604013,0.4474862326192531,SOX1,0.5449999999999999,0.5449999999999999,0.48,0.5425,0.5750000000000001,0.5750000000000001,0.5476,0.583,0.3834383914007568,0.3834383914007568,0.3676955262170047,0.3581986180877866,0.7443365695792882,0.7443365695792882,0.74,0.7559157212317665,359.5,354.5,353.0,349.5,367.0,363.0,352.0,352.0,370.0,368.0,343.0,359.0,371.0,368.0,347.0,355.0,0.7615314882952061,0.650725,0.418723744702312,0.515534232382328,27.7145984976284,1.07804856354754e-122,1.6317163383095002e-119,269.485398491079,0.143335348202495,0.562059092904808,0.418723744702313,13,112721325,F,I,TSS1500,island,TSS1500-island,chr13:112720564-112723582,,,,,,Hyper,Up
cg16428251,0.3543807101731302,SOX14,0.675,0.675,0.6699999999999999,0.675,0.6946,0.6946,0.6930000000000001,0.6946,0.2577304793771974,0.2577304793771974,0.250798724079689,0.2577304793771974,0.8293731343283581,0.8293731343283581,0.8299401197604791,0.8293731343283581,257.0,256.0,234.5,252.5,258.0,260.0,235.0,257.0,266.0,269.0,237.0,269.0,260.0,261.0,235.0,258.0,0.7513197888337867,0.7486999999999998,0.375766453768756,0.437823693688571,16.7232731590291,7.237438718464901e-55,3.6841393144442e-53,113.832642924131,0.103809068116343,0.479575521885099,0.375766453768756,3,137483479,R,II,TSS200,island,TSS200-island,chr3:137482964-137484454,,,,,,Hyper,Up
cg08044097,0.4365891150082542,SOX17,0.7875000000000001,0.7875000000000001,0.7675000000000001,0.7999999999999998,0.79665,0.79665,0.7809999999999999,0.8083999999999999,0.1638787661657238,0.1638787661657238,0.1644878414959598,0.1523154621172782,0.8913566433566433,0.8913566433566433,0.8837340876944836,0.8982222222222221,99.0,97.5,103.5,74.0,96.5,95.5,101.0,73.5,102.5,103.5,92.0,74.5,99.5,98.5,100.0,72.5,0.9283314669652856,0.8731499999999999,0.434294450247343,0.571511439125513,23.0595532987752,8.45469026878404e-93,2.90506222876716e-90,200.859482404421,0.185471927794542,0.619766378041885,0.434294450247343,8,55371013,R,II,Body,island,Body-island,chr8:55370170-55372525,,True,,,,Hyper,Up
cg05520409,0.3626904469179265,SOX8,0.685,0.685,0.685,0.685,0.7065,0.7065,0.7065,0.7065,0.2371181140275874,0.2371181140275874,0.2371181140275874,0.2371181140275874,0.8385756676557864,0.8385756676557864,0.8385756676557864,0.8385756676557864,243.5,242.5,216.0,239.5,238.0,238.0,215.0,235.0,236.0,237.0,223.0,234.0,239.0,239.0,218.0,236.0,0.7838212552658242,0.732125,0.316459379069242,0.438286751466143,15.9308259123393,1.6193246296783998e-50,6.63210198889536e-49,103.862488722275,0.156989525626817,0.473448904696059,0.316459379069242,16,1030619,F,I,TSS1500,island,TSS1500-island,chr16:1029878-1035327,,,,,,Hyper,Up
cg12377139,0.3725204194376408,SPAG6,0.6949999999999998,0.6949999999999998,0.6949999999999998,0.6949999999999998,0.7182,0.7182,0.7182,0.7182,0.2159282288168918,0.2159282288168918,0.2159282288168918,0.2159282288168918,0.847433628318584,0.847433628318584,0.847433628318584,0.847433628318584,230.0,230.0,204.5,227.0,227.0,227.0,199.5,224.0,204.0,206.0,189.5,206.0,224.0,223.0,197.5,220.0,0.8089105743081109,0.758625,0.349293944350332,0.570359530781109,22.6008465909085,6.48033214292443e-90,1.93558944945236e-87,194.238741257722,0.259876024691924,0.609169969042257,0.349293944350332,10,22634218,R,I,TSS200,island,TSS200-island,chr10:22634000-22634862,,,,,,Hyper,Up
cg21877464,0.3528678993679695,SPARC,0.8500000000000001,0.8500000000000001,0.7250000000000001,0.8500000000000001,0.8526,0.8526,0.7400000000000001,0.8526,0.131529464379659,0.131529464379659,0.2136000936329382,0.131529464379659,0.9217297297297296,0.9217297297297296,0.8579710144927537,0.9217297297297296,29.5,29.5,162.0,29.5,31.0,31.0,162.5,31.0,37.0,38.0,182.5,38.0,31.0,31.0,166.5,31.0,0.8399989335039726,0.8731249999999997,0.372071318706387,0.682015760123419,25.0982679155638,8.86951516719881e-106,5.88354275411908e-103,230.653097090816,0.351285699051075,0.723357017757462,0.372071318706387,5,151056339,R,II,5'UTR,opensea,5'UTR-opensea,,,True,,,,Hyper,Up
