ID,dbeta,UCSC_RefGene_Name
cg05031995,-0.5107952755485188,SAT2
cg04004754,-0.507142383962248,SATB1
cg17754171,-0.514672308173429,SATB2
cg26398408,-0.5171670246179998,SAV1
cg04002758,-0.5146099926486537,SBK1
cg04398275,0.4593553871831674,SBNO1
cg02297063,-0.5157602785451847,SBNO2
cg16064623,0.4456860930378876,SBSN
ch.19.1633300R,-0.5172839804189463,SCAF1
cg07779401,-0.5104858509818871,SCAI
cg04223645,-0.5153980675491583,SCAMP1
cg18279150,-0.5171948450345115,SCAMP3
cg24158546,-0.5188497424436239,SCAND1
cg10605130,-0.5137014258787055,SCARA3
cg04051571,-0.46558423490350165,SCARA5
cg15283062,-0.5177441681391621,SCARB1
cg18214799,-0.5210008729070612,SCARB2
cg23508052,-0.5197204163081549,SCD
cg13080195,-0.5130465598704392,SCD5
cg21063899,0.4383047126207703,SCEL
cg20101489,-0.46502012752036476,SCG2
cg26697474,0.44964265125295383,SCGB1A1
cg26907473,0.44667758765832216,SCGB1D1
cg24803030,0.43152021128002394,SCGB1D2
cg14741922,0.4270834556019446,SCGB2A2
cg18652367,-0.5145710639678609,SCGB3A1
cg15941089,0.4488055446214081,SCGB3A2
cg17262025,-0.5145346876620319,SCIN
cg20679309,-0.5156049677245934,SCLY
cg05776787,0.4275112174495956,SCN10A
cg08000413,0.4470376409718837,SCN1A
cg18295068,-0.4852163356142535,SCN3A
cg06746492,0.42540843297732506,SCN7A
cg27575217,-0.5168221135425979,SCN8A
cg16549389,-0.5004302638031277,SCNN1B
cg06299559,-0.5216116077650005,SCO2
cg02601685,-0.5091853230141908,SCPEP1
cg22251932,-0.5134326606308239,SCRIB
cg04085025,-0.5178583628147638,SCRN1
cg10904986,-0.48708152865645477,SCRT1
cg00249511,-0.4815035242454385,SCT
cg20505223,-0.4908212988898652,SCTR
cg02783889,-0.5008366792500779,SCUBE2
cg27169278,-0.48663536499121285,SCUBE3
cg08072480,-0.5180353871682905,SCYL1
cg19839035,-0.5136596099991543,SDC1
cg24732574,-0.49694849546009406,SDC2
cg19653440,-0.5040790057121203,SDC3
cg22188058,-0.5177149164844959,SDC4
cg11550426,-0.5186597936590982,SDCBP
cg22417879,-0.5202353890191304,SDCBP2
cg18387017,-0.513868813843416,SDF4
cg01808810,-0.5175859739677022,SDHA
cg26551346,-0.5191760040441619,SDHAF1
cg22111318,-0.514647477345691,SDHAF2
cg24305835,-0.5155578701004153,SDHB
cg17496230,-0.5222351852700637,SDHC
cg11542469,-0.5178835954482384,SDHD
cg26503079,0.40678096618858367,SDR9C7
cg15277108,0.4516748529916942,SDS
cg12019717,-0.5175455982652257,SEC11A
cg15358743,-0.508979329881888,SEC11C
cg11416367,-0.5164631858408079,SEC14L1
cg17184171,-0.5152802083849979,SEC14L2
cg19634332,-0.5167416675706165,SEC23A
cg26678143,0.4231383083963135,SEC62
cg19187145,-0.509705265846995,SECISBP2L
cg10686044,-0.5132945920734291,SEL1L
cg11132223,0.4509810453125704,SELE
cg24486037,0.44410696306914,SELENBP1
cg19853494,-0.5060541390480977,SELL
cg18105279,-0.475855172318578,SELP
cg25165932,-0.5121673343907652,SELPLG
cg16346212,-0.49114715143497967,SEMA3A
cg22973319,-0.5113899723350808,SEMA3B
cg15697440,-0.4916046319397399,SEMA3C
cg26801812,0.4307278276412532,SEMA3D
cg23889875,-0.4829447468697051,SEMA3E
ch.3.1083063F,-0.5214369420860016,SEMA3F
cg27386912,-0.49502465899546133,SEMA3G
cg21996227,-0.5015764973117551,SEMA4A
cg21234471,-0.502999897878111,SEMA4D
cg06999776,-0.5157496054559739,SEMA4F
cg18608197,0.4556388265880449,SEMA4G
cg23204296,-0.506179814915831,SEMA5A
cg01078147,-0.5166458941636934,SEMA6A
cg19615174,-0.5047343106386731,SEMA6B
cg06611727,-0.5041336517635122,SEMA6D
cg18555755,-0.5137172438266265,SEMA7A
cg11264863,-0.46968987802393763,SEMG1
cg03312792,0.45284048320358233,SEMG2
cg09441395,-0.5257118118973508,SENP1
cg20089095,-0.5148940066592248,SENP2
cg05796909,-0.5096052828713923,SENP3
cg25370231,-0.5184524855242953,SEPHS1
cg11697983,-0.5187638946823978,SERBP1
cg11449564,-0.5092641083552829,SERINC1
cg24693287,-0.5005863193242215,SERINC2
cg01179674,-0.518355193966127,SERINC3
cg10524915,-0.4947280906375481,SERPINA1
cg08057786,0.42715419488359335,SERPINA3
cg18489614,0.41192195170649304,SERPINA4
cg15509705,-0.45623419824761036,SERPINA5
cg10276623,0.4503739338486564,SERPINA6
cg08593009,0.15793499667712882,SERPINA9
cg19349369,-0.5116797359948105,SERPINB1
cg00674043,0.44485892427577517,SERPINB13
cg24691255,0.4288318744909715,SERPINB2
cg24546942,0.41372375492873503,SERPINB4
cg20837735,0.45089309589844917,SERPINB5
cg10164686,-0.5159239790359047,SERPINB6
cg18676237,-0.5110639767955939,SERPINB9
cg01802953,0.454302089321912,SERPINC1
cg09634469,0.44594834990311344,SERPIND1
cg02273392,-0.509298624454366,SERPINE1
cg11065506,-0.5156590500761062,SERPINE2
cg17141696,0.44675195560124414,SERPINF1
cg17514665,0.44513719653268363,SERPINF2
cg21899310,-0.4530455281176212,SERPING1
cg07762054,-0.509313764231625,SERPINH1
cg13451953,-0.5045399626846542,SERPINI1
cg19795592,-0.5129886492625965,SERTAD1
cg18462521,-0.5217503302148557,SERTAD2
cg01881255,-0.5135846034072573,SERTAD3
cg08729985,-0.520950019417873,SESN2
cg04065909,-0.5164331195124553,SESN3
cg03859306,-0.5150680037740122,SET
cg02717618,-0.5101346762569123,SETBP1
cg03087852,-0.5081154992170702,SETD1A
cg05087127,-0.5116078935838907,SETD1B
cg05971911,-0.5118501678660812,SETD2
cg04964966,-0.5143208568770979,SETD3
cg00045303,-0.5104671705652909,SETD4
cg09511237,-0.5148267988992604,SETD7
cg19689029,-0.5113551927889145,SETDB1
cg15906151,-0.5125580950616194,SETDB2
cg16423812,-0.5142465814538026,SETMAR
cg12478381,-0.4687651476508798,SEZ6L
cg05802141,-0.5190985511689331,SEZ6L2
cg20979732,-0.5185613449234411,SF1
cg21209911,-0.5223689835877333,SF3B1
cg08475257,-0.5159556914773905,SF3B2
cg03002232,-0.5182734153499344,SF3B3
cg03952484,-0.5122983236655303,SF3B4
cg00184884,-0.5185540301698748,SFI1
cg17330303,0.437258619304612,SFN
cg15486282,-0.5188041073464145,SFPQ
ch.8.969355F,-0.509925398336465,SFRP1
cg06549216,-0.4895493724035818,SFRP2
cg11878069,-0.5109294522673133,SFRP4
cg10914555,-0.5021603046480617,SFRP5
cg08544209,0.4528392321907024,SFTA1P
cg17410079,0.4109513561418709,SFTPA1
cg20748131,0.4458168880547786,SFTPA2
cg22449698,0.43937141570982435,SFTPB
cg19516009,0.4338495724647533,SFTPC
cg27501293,0.4284282414843989,SFTPD
cg02277511,-0.5149240550795807,SFXN1
cg06782920,-0.5151063774727789,SGCB
cg07177306,0.4245526850461663,SGCG
ch.6.2574971F,-0.522009254612851,SGK1
cg27622722,-0.5159771879243301,SGK3
cg09425247,-0.516801210894757,SGMS1
cg22741823,-0.5097136963557422,SGMS2
cg02222290,-0.5081460658607128,SGPL1
cg05934259,-0.5125985430497316,SGPP1
cg20598560,-0.5041979456501252,SGPP2
cg06067302,-0.5189241774449055,SGSM3
cg22758067,-0.5180886141720135,SGTA
cg04653284,-0.5137392483486061,SH2B1
cg02469210,-0.5149223168107371,SH2B3
cg12274567,0.4317642458781995,SH2D1B
cg12794421,-0.5111265169852852,SH2D4A
cg03100146,-0.5114602009869872,SH3BGRL3
cg04790936,-0.511475126701456,SH3BP1
cg18967534,-0.5166341901176681,SH3BP2
cg00506811,-0.5143623834120903,SH3BP4
cg17925022,-0.5048834314208342,SH3BP5
cg24923526,-0.5184982969964548,SH3GL1
cg09174233,-0.45757287188187235,SH3GL2
cg22024145,-0.5055073671055438,SH3GLB1
cg20668662,-0.5087517430649201,SH3PXD2A
cg17567700,-0.5008907423350052,SHANK3
cg22260950,-0.51481798271125,SHARPIN
cg13843266,-0.5125709610682972,SHB
cg23632979,-0.5179828415374,SHBG
cg17891149,-0.5177192300585512,SHC1
cg19601674,-0.5009935213360858,SHC2
cg14048780,-0.5127263895957545,SHC3
cg21401746,-0.5129764350581802,SHC4
cg03693601,-0.5190655473347847,SHCBP1
cg04864199,-0.5131079197708863,SHF
cg02900995,-0.5060035258455935,SHH
cg03365985,-0.5088654860417539,SHISA3
cg15878471,-0.5136255314014267,SHMT1
cg19621579,-0.5194623641429854,SHMT2
cg09830278,0.4602543939817884,SHOC2
cg05401764,-0.5125084235783931,SHOX2
cg11675148,-0.514202302960769,SHPRH
cg02866304,-0.5170325669171819,SHQ1
ch.4.1501247F,-0.501736526833672,SHROOM3
cg01726902,-0.5217091721678405,SIAH1
cg00744199,-0.5171057068091965,SIAH2
cg11138929,-0.5207506135902797,SIDT1
cg02950886,-0.5114132947953602,SIGIRR
cg03478070,0.4213553513488527,SIGLEC1
cg17215680,-0.47268537761510465,SIGLEC10
cg14053030,-0.5072027367397982,SIGLEC15
cg03264071,0.32799109835957496,SIGLEC5
cg00833257,0.3763420529514681,SIGLEC7
cg26980954,0.3998424726930651,SIGLEC8
cg14595786,-0.4262202956863836,SIGLEC9
cg10524192,-0.5141978084724441,SIGMAR1
cg15777964,-0.5143074014969797,SIK1
cg25777073,-0.519029113476324,SIK2
cg22786506,-0.5080785717657352,SIK3
cg17639983,-0.5106377831891095,SIL1
cg06567227,-0.4942201739829416,SIM1
cg23687000,-0.5121433027054163,SIM2
cg07544511,-0.5192378440440906,SIN3A
ch.19.714487R,-0.5206358350100068,SIN3B
cg04256316,-0.514993252214188,SIPA1
cg19237753,-0.48296076618422035,SIRPA
cg09577651,-0.4546142011777895,SIRPB1
cg17423978,0.45697281406179024,SIRPD
cg02720207,-0.5123356701083225,SIRT1
cg16738915,-0.5148676356596092,SIRT2
cg08216368,-0.5036416715035699,SIRT3
cg21068152,-0.5128054458658041,SIRT4
cg11824369,-0.5087974318245414,SIRT5
cg20424398,-0.5127321949642936,SIRT6
cg17552093,-0.5096942650024715,SIRT7
cg20257916,-0.51448066316586,SIVA1
cg00733005,-0.5037765128347577,SIX1
cg24347594,-0.5111822447332373,SIX2
cg02147764,-0.5034791757085081,SIX3
cg22943762,-0.5116347686194576,SIX4
cg18639233,-0.4920026941051536,SIX6
cg16196758,-0.5188178322749962,SKA1
cg11021200,-0.5084702754529598,SKA3
cg18261462,-0.5055170133766057,SKAP1
cg01957330,-0.5180721040364176,SKAP2
cg01628067,-0.5162470750305935,SKI
cg19252529,-0.5115638654951595,SKIL
cg19666293,-0.5212249427476648,SKIV2L
cg01067626,-0.5130389065091591,SKP1
cg22416703,-0.5211051562188885,SKP2
cg00149213,-0.4656802091425039,SLAMF1
cg21829783,-0.48596835089339263,SLAMF6
cg24007161,-0.5092927969282671,SLC11A1
cg21570220,-0.5124114600546311,SLC11A2
cg07915221,0.4516457433598771,SLC12A1
cg14748160,-0.5165523274180743,SLC12A2
cg01191774,0.438776748347682,SLC12A3
cg14921743,-0.5123371565350938,SLC12A5
cg12487497,-0.5198258718916525,SLC12A6
cg26439015,-0.513077997957554,SLC12A7
cg15062310,-0.5142979162161457,SLC12A9
cg24843413,0.4297434420283912,SLC13A2
cg12146546,-0.499082429173974,SLC13A5
cg15536830,-0.48843295834669476,SLC14A2
cg02528196,0.444507373724857,SLC15A1
cg10523671,0.4542034902588576,SLC15A2
cg13020378,0.4323159368367803,SLC15A3
cg27541875,-0.5148004905463714,SLC15A4
cg03386556,-0.5151373774166406,SLC16A1
cg21276197,-0.5151493650744241,SLC16A10
cg08296680,-0.5045865264330472,SLC16A3
cg09494546,0.4441799566815033,SLC16A4
cg11117707,-0.5226450270633306,SLC16A6
cg11871280,0.447376623465819,SLC16A7
cg20956278,-0.5049128365833908,SLC16A8
cg20193173,-0.5060134951992693,SLC16A9
cg00648153,-0.5163840033909428,SLC17A5
cg22364668,-0.4989208547824447,SLC17A7
cg26733301,-0.48387184498037195,SLC17A9
cg24390932,0.4451290722800147,SLC18A1
cg19721867,-0.5091144661827299,SLC18A2
cg02817167,-0.498440160912992,SLC19A1
cg05844583,-0.510481222160039,SLC19A3
cg14583606,-0.5095874050039145,SLC1A1
cg08258650,-0.5175204583235022,SLC1A2
cg05147077,-0.5171325935189836,SLC1A3
cg11379392,-0.507341820008474,SLC1A5
cg02109766,-0.5126630322713589,SLC20A1
cg05307864,-0.5097501493075466,SLC22A1
cg08561825,0.44177577676362284,SLC22A11
cg21615171,0.4246192742121796,SLC22A13
cg26197117,-0.5061854394849533,SLC22A16
cg01557297,-0.5016861832227264,SLC22A17
cg07161669,0.4504848345736839,SLC22A18
cg08222610,-0.5151707057285483,SLC22A18AS
cg07601258,0.4451754046230833,SLC22A2
cg07237939,-0.4930143228339544,SLC22A3
cg27372468,-0.5188965603045743,SLC22A4
cg24060327,-0.5080497933399624,SLC22A5
cg00557840,-0.5116722040204311,SLC23A2
cg20336580,-0.5140219271628237,SLC25A1
cg19415830,-0.507037120126035,SLC25A10
cg24205792,-0.5188087817416261,SLC25A11
cg19655006,-0.5143646868608097,SLC25A12
cg11078433,-0.5147013484945078,SLC25A13
cg05448438,-0.5162112175712831,SLC25A15
cg12119218,-0.501791760591053,SLC25A16
cg22179177,-0.5186856070125464,SLC25A19
cg01191114,-0.512514803597093,SLC25A20
cg23291305,-0.48538635561072274,SLC25A21
cg16709110,-0.5094293679847018,SLC25A22
cg08782213,-0.5149328739042147,SLC25A23
cg04950384,-0.5161074574151439,SLC25A27
cg13505705,-0.5180549375826543,SLC25A3
cg25944700,-0.5172359321090267,SLC25A37
cg01962018,-0.5163807762554542,SLC25A38
cg26817300,-0.5116359042549599,SLC25A4
cg18168751,0.44353196158139185,SLC26A1
cg18455283,-0.5171808305415851,SLC26A2
cg18560240,0.4501192174246341,SLC26A3
cg04473302,-0.5097166551600784,SLC26A4
cg22563907,0.45324553666937994,SLC26A8
cg18163252,-0.5090297332274399,SLC27A3
cg12076344,-0.5052456141898538,SLC27A4
cg10680235,0.4409450218290153,SLC28A1
cg01433189,0.4500842167258179,SLC28A2
cg14441891,0.460472621260676,SLC28A3
cg03338903,-0.5167112967113681,SLC29A1
cg23758765,-0.512731967603104,SLC29A2
cg04287330,-0.5170155917241009,SLC2A1
cg13690178,-0.5006366571276998,SLC2A10
cg09063977,-0.5170248657604261,SLC2A11
cg26008464,-0.5071619321520603,SLC2A12
cg25307593,-0.51168127918475,SLC2A13
cg24302235,-0.4817962997227604,SLC2A2
cg20972214,-0.5133160633057716,SLC2A3
cg13438631,-0.5129379487229476,SLC2A4
cg21730019,-0.5034051611712509,SLC2A4RG
cg24480859,-0.4770624655794427,SLC2A5
cg14237749,-0.5013808587418567,SLC2A6
cg03804985,-0.5006881305816099,SLC2A8
cg16147221,-0.5038691527345555,SLC2A9
cg00703260,-0.4992496942645411,SLC30A2
cg24875840,-0.5236756037384027,SLC30A9
cg14451627,0.3846332010056288,SLC31A1
cg23583420,-0.5127800473531693,SLC31A2
cg12335906,-0.5153689753004586,SLC33A1
cg04101194,-0.5077399504098176,SLC34A2
cg17015575,0.4285312632190351,SLC35A4
cg24132692,-0.5151535223829273,SLC35B2
cg09597616,-0.5115819450090334,SLC35F2
cg15769201,-0.5122864803264766,SLC35F5
cg24157131,-0.5206149782961119,SLC36A1
cg24377329,-0.5188341138837098,SLC37A4
cg17726022,-0.5156119346603396,SLC38A1
cg13591723,-0.5179058854641548,SLC38A2
cg07212894,-0.5100415036884727,SLC38A3
cg13676204,-0.5216732141635049,SLC38A6
cg11933375,-0.4962733041954424,SLC38A7
cg12824106,-0.5193027482416303,SLC38A9
cg11224232,-0.5225675997209764,SLC39A1
cg21250164,-0.5217652315844367,SLC39A10
cg25067702,-0.509111383196878,SLC39A11
cg07837262,-0.51568004214531,SLC39A14
cg24861191,-0.518471241917063,SLC39A3
cg18246227,-0.46125313325429934,SLC39A4
cg10716112,0.420253857238955,SLC39A5
cg27332026,-0.5189951725332095,SLC39A6
cg24319547,-0.5219263690797693,SLC39A7
cg08118273,-0.5185191803539582,SLC39A8
cg03217954,0.4252191628707476,SLC3A1
ch.11.1222938R,-0.5223936109821384,SLC3A2
cg01158447,-0.5226432689129671,SLC40A1
cg16315748,-0.5179713021236783,SLC41A1
cg02037518,-0.5183360241105077,SLC43A1
cg03317151,-0.5174980065299116,SLC43A2
cg07067982,-0.5056497829759803,SLC43A3
cg19287114,-0.5074747633883028,SLC44A1
cg00179217,-0.5188560605645038,SLC44A4
cg23047415,0.4541362502970111,SLC45A2
cg13791589,-0.5231659168581911,SLC45A3
cg23873654,-0.5120268264061688,SLC46A1
cg24321030,-0.5132309425056015,SLC46A3
cg16464328,0.4282550925109048,SLC4A1
cg02011918,-0.49438234976858547,SLC4A11
cg24097436,-0.5144403012205379,SLC4A2
cg25155738,-0.5086955474339075,SLC4A4
cg02344497,0.45414000885585026,SLC4A7
cg18014856,-0.5143200388720676,SLC4A9
cg09327378,0.4033401241075444,SLC5A1
cg00016841,-0.4939540774184828,SLC5A2
cg13507893,0.4491998724625375,SLC5A4
cg01655355,-0.5078033492302431,SLC5A5
cg26333822,-0.47097161752484384,SLC5A7
cg20740029,-0.44766483359492865,SLC5A8
cg13394857,0.4299669575743579,SLC5A9
cg11730179,0.44376515564583724,SLC6A12
cg01277542,-0.5024385580146561,SLC6A2
cg04210284,-0.5012682374991149,SLC6A3
cg05016953,-0.4968159934671244,SLC6A4
cg18855426,-0.4981834475631898,SLC6A5
cg21291896,-0.5094654103547029,SLC6A6
cg16843423,-0.49670704358633794,SLC6A7
ch.13.268523R,-0.5242596518744157,SLC7A1
cg02824451,-0.48651724701105453,SLC7A10
cg13028471,-0.5097770889723736,SLC7A11
cg09548292,0.45387995354640553,SLC7A13
cg05684406,-0.5053777539862075,SLC7A4
cg07067659,-0.5083192193176583,SLC7A5
cg06305340,-0.5128083548700356,SLC7A6
cg12775909,0.4352045647835181,SLC7A7
cg03307465,-0.49737251027645873,SLC8A1
cg02022494,-0.4963481504851101,SLC8A2
cg17856610,-0.5069078780919013,SLC9A1
cg13163403,-0.5163060189917082,SLC9A3R1
cg03366251,-0.4968333237127584,SLC9A3R2
cg08025511,-0.49808283933345576,SLC9A5
cg14191244,0.43753819336566585,SLCO1A2
cg00995065,0.28977694018684375,SLCO1B1
cg06947614,0.44993307519973486,SLCO1B3
cg19591206,-0.5041209619905992,SLCO2A1
cg15751948,0.43889868643635643,SLCO2B1
cg14796370,-0.5102924012398345,SLCO4A1
cg11009817,-0.5136702035902352,SLCO4C1
cg26753018,-0.5157822440094927,SLCO5A1
cg08759899,0.453978028196475,SLCO6A1
cg18608369,-0.5125135817874129,SLFN11
cg11230471,0.45256324834291883,SLFN12
cg10188732,-0.5120487811000052,SLIT1
cg10577006,-0.47844587774772657,SLIT2
cg19905251,-0.5082745433866175,SLIT3
cg26799881,-0.5014293578947149,SLITRK1
cg13619915,-0.49283498072277765,SLITRK3
cg06135282,0.4441694935995566,SLITRK6
cg00276797,-0.5151402248886643,SLK
cg21832801,0.43341461591551933,SLN
cg23480341,-0.41581603860503924,SLPI
cg03361549,-0.5219003235009906,SLTM
cg14532748,-0.5135649822598592,SLU7
cg16897550,0.45053952533242286,SLURP1
cg09400081,-0.5134744681289714,SMAD1
cg03029145,-0.514273631296876,SMAD2
cg14556189,-0.5068358181431899,SMAD3
cg03500911,-0.5183547829763189,SMAD4
cg14181459,-0.5085273990970395,SMAD5
cg12651664,-0.5062577501431554,SMAD7
cg18167349,-0.5187166677053378,SMAGP
cg27637018,-0.5181434684658835,SMAP1
cg21140292,-0.5156085849001109,SMARCA2
cg18522266,-0.5143412927297016,SMARCA4
cg16091845,-0.5170121733102545,SMARCA5
cg15270772,-0.5170940674904011,SMARCAD1
cg12762547,-0.5149138378416959,SMARCAL1
cg08219923,-0.5171511428736884,SMARCB1
cg07304068,-0.5113185367303785,SMARCC1
cg25107077,-0.517500920980402,SMARCD1
cg23682543,-0.5148366292110612,SMARCD2
cg13744868,-0.5180244805928694,SMARCE1
cg00400632,-0.5199536445887558,SMC3
cg22668533,-0.5149112517404363,SMC4
cg21740204,-0.5054998715962342,SMC5
cg03746133,-0.5133865522898572,SMCHD1
cg27302229,-0.4726140818625763,SMG1
cg25925670,-0.5094241717359885,SMG6
cg18054654,0.36269958854293566,SMN2
ch.7.2667284R,-0.5114903608036908,SMO
cg08754456,-0.4941173402445109,SMOC1
cg07250916,-0.4825604309174298,SMOC2
cg23616842,-0.5073964269064298,SMOX
cg25161976,-0.5157583126395039,SMPD1
cg21273098,-0.5145209208511707,SMPD2
cg08694014,-0.5140333813938066,SMPD3
cg18101028,0.3590152906905436,SMR3A
cg11010344,0.4048110102409109,SMR3B
cg20786683,-0.5164370908253479,SMTN
cg15844785,-0.5160229151427008,SMUG1
cg03006716,-0.5142995943505501,SMURF1
cg04622074,-0.5121993142096739,SMURF2
cg19928648,-0.5144457929855312,SMYD2
cg04108811,-0.5130637637993273,SMYD3
cg06651376,0.44726072880517326,SMYD4
cg05103132,-0.5185074509330062,SMYD5
cg20419623,-0.5202704844253975,SNAI1
cg24783322,-0.5061686315171368,SNAI2
cg05497175,0.32924447472396445,SNAI3
cg12340271,-0.5106769130050367,SNAP23
cg11687406,-0.514679136104571,SNAP25
cg06848047,-0.5041557493216843,SNCA
cg05028467,-0.5146618066559792,SNCB
cg11784742,0.4301069762894905,SNCG
ch.7.2635062R,-0.520283593036725,SND1
cg05078238,-0.5061417396047438,SNED1
cg17459893,-0.5173604939241218,SNHG12
cg20985980,-0.40361137395904206,SNHG3
cg16322929,-0.5176051713147655,SNHG4
cg06559547,-0.5116234141045756,SNHG5
cg11781847,-0.5122883189126785,SNHG6
cg13810234,-0.5050760904967259,SNHG7
cg24348442,-0.5162048651399072,SNHG8
cg02047702,-0.5153528754334029,SNIP1
cg10529789,-0.512650771120828,SNORA21
cg10056096,0.43905563655009777,SNORA23
cg21085351,-0.5216637835000077,SNORD104
cg19766363,0.4256227066148218,SNORD113-1
cg18729186,0.45568016533087724,SNORD126
cg27122942,-0.5154231895933369,SNORD15A
cg08947084,0.3463583971156583,SNORD47
cg01500633,-0.49973440058710744,SNORD50A
cg05446464,-0.5021631419836746,SNORD50B
cg17868533,-0.508609063101877,SNORD76
cg21595175,-0.5127932658697858,SNORD95
cg02626873,-0.5059893824605043,SNPH
cg09969830,-0.5163123311888456,SNRNP25
cg15817967,-0.5133120813868278,SNRNP70
cg14154532,-0.49467455305714697,SNRPA
cg26885112,-0.5158493627174703,SNRPA1
cg27662169,-0.5192654993473907,SNRPB
cg26536358,-0.5180650382613553,SNRPE
cg12267367,-0.5181259712358213,SNRPG
cg08372135,0.44834880282519035,SNRPN
cg24773522,-0.5121772933827199,SNUPN
cg25618149,-0.5216427454335317,SNW1
cg09893217,-0.517493286339918,SNX1
cg14064488,-0.5131937606700742,SNX10
cg02978142,-0.5180417163698356,SNX27
cg11653071,-0.507617736800362,SNX5
cg17515844,-0.5134750340239753,SNX9
cg06709324,-0.5203364937953718,SOAT1
cg20465954,-0.48048392669598444,SOAT2
cg05000824,-0.5143988903271256,SOBP
cg11973052,-0.5175054222832204,SOCS1
cg10998878,-0.5165162569985277,SOCS2
cg04548563,-0.512446144544887,SOCS3
cg19741455,-0.5005612306157251,SOCS4
cg06386533,-0.5156676244041466,SOCS5
cg00474194,-0.5082910733546141,SOCS6
cg12247306,-0.5121841210328383,SOCS7
cg18841894,-0.5160913000247037,SOD1
cg14515483,-0.514884463138296,SOD2
cg13096007,-0.4763987789599469,SOD3
cg24710938,0.45545909176833216,SOHLH2
cg11282895,-0.5187034762625927,SON
cg26273962,-0.5183504903983344,SORBS1
cg07108441,-0.48506911989554896,SORBS2
cg07896312,-0.5157055720299316,SORBS3
cg03026420,-0.515602255907713,SORD
cg09764697,-0.5138421096867312,SORT1
cg04010122,-0.5152738085771731,SOS1
cg12473285,-0.5051670924558757,SOST
cg18544938,0.44657260382731934,SOSTDC1
cg20194811,-0.49583607750889597,SOX1
cg24397874,0.44795265425662356,SOX10
cg04043795,-0.48872251930446686,SOX11
cg11871345,-0.5166002513321569,SOX12
ch.1.3958639R,-0.5249819844638328,SOX13
cg13217064,-0.48903994746605756,SOX14
cg13159929,0.44483056588418085,SOX15
cg04672706,-0.48585536026450216,SOX17
cg03577052,-0.5050157225401243,SOX18
cg21635203,-0.3953149922540226,SOX2
cg16797691,-0.509730739979453,SOX21
cg07484354,-0.47467616868557927,SOX30
cg27300238,-0.5163971748320965,SOX4
cg23811464,-0.5144539981937982,SOX5
cg14213563,0.4497765653143887,SOX6
cg26077100,-0.5022575790802037,SOX7
cg02925162,-0.508582927306015,SOX8
cg01524174,-0.5036652214436959,SOX9
cg00495415,-0.5181867749789147,SP1
cg02001779,-0.5128813744263621,SP100
cg12976883,-0.44842618715976895,SP140
cg13175861,-0.5142604285475503,SP3
cg04663203,-0.4988328363605381,SP6
cg09657354,-0.44297806203577766,SP7
cg26722658,0.362488564367549,SPA17
cg01752628,0.4401733754775042,SPACA3
cg13687825,-0.510100758676516,SPAG1
cg00481499,-0.5128641057656611,SPAG16
cg00310968,-0.49774220167756744,SPAG17
cg24227390,-0.5080460946797937,SPAG4
cg27382861,-0.5124762218576188,SPAG5
cg24031355,-0.5080475006637873,SPAG6
cg06559874,-0.5175123005637208,SPAG9
cg20385355,0.4503680075244022,SPAM1
cg25587069,-0.4916619436690926,SPARC
cg24316821,0.443936594006302,SPARCL1
cg21752144,-0.5101373333398215,SPAST
cg04868167,-0.5130913218349261,SPATA18
cg18270610,0.4325117006367672,SPATA19
cg08794192,-0.5163664529036756,SPATA2
cg08056863,-0.5198905256647408,SPC24
cg12575557,0.44944684482395475,SPDEF
cg14044057,-0.5026937241230476,SPDYA
cg08892464,-0.5192389975219497,SPEN
cg02034447,-0.5166284448054193,SPG7
cg19041132,-0.5118916089349098,SPHK1
cg01597066,-0.5146053832545178,SPHK2
cg01820539,-0.49883033862092035,SPHKAP
cg01539849,0.43668823192153106,SPI1
cg08201854,-0.44851214253544247,SPIB
cg14230685,-0.516610467894117,SPIN1
cg04577715,0.45657021069609927,SPINK1
cg09833400,0.42568623161972713,SPINK5
cg25957114,0.45281274584792447,SPINK6
cg19404190,0.43675159428165977,SPINK7
cg11701759,-0.5196731170265226,SPINT1
cg15375239,-0.5153982307853283,SPINT2
cg16644366,-0.5112125022487679,SPN
cg08940669,-0.5195197733794532,SPNS1
cg03886315,0.43284729220313095,SPOCD1
ch.5.2517577F,-0.5221294044253655,SPOCK1
cg16353796,-0.5186933970150701,SPON2
cg01446983,-0.5040179978145758,SPOP
cg20261167,-0.49578138739236666,SPP1
cg19099213,0.42603010127383534,SPP2
cg15445111,-0.5160226109670353,SPPL2A
cg08346140,-0.51017899676691,SPPL3
cg04665639,-0.5153959977801758,SPR
cg10261958,-0.5145775050566358,SPRED1
cg09259694,-0.5108697374272072,SPRED2
cg18771659,0.4118476880170294,SPRR1B
cg22014834,0.44332466044969704,SPRR2A
cg13444842,0.4427651317541424,SPRR3
cg18435820,-0.5177636826234753,SPRY1
cg10438011,-0.5154797479877898,SPRY2
cg05957366,-0.5018077699601442,SPRY4
cg06456464,-0.4977097078673625,SPSB1
cg14328506,-0.5145947880285064,SPTAN1
cg21030500,-0.5120840080936603,SPTB
cg12509524,-0.5186830101194303,SPTBN1
cg10912268,-0.5153280737615742,SPTLC1
ch.14.1182433R,-0.5085987147351662,SPTLC2
cg20219074,-0.5144199948330577,SPTY2D1
cg10626330,0.4327734816601922,SPZ1
cg04618607,-0.5183931926583866,SQLE
cg25009862,-0.5080513769961771,SQSTM1
cg18640185,-0.514981236421161,SRA1
