Unnamed: 0,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10
cg18722841,0.35358349625923,0.451841353308247,16.4949151492422,1.56587341727344e-53,8.227781796446371e-52,110.793832572622,0.135602630811228,0.489186127070458,0.35358349625923,11,71954982,R,II,PHOX2A,1stExon,island,1stExon-island,chr11:71954816-71955659,True,,,,
cg19897940,0.360239476005973,0.40086617239094,13.193909192302,1.9751582966033797e-36,3.92671718251681e-35,71.6300698459079,0.0786744612664974,0.43891393727247,0.360239476005973,11,128563685,R,II,FLI1,TSS200,island,TSS200-island,chr11:128562671-128565011,True,True,,,
cg24909660,0.325950750482634,0.555906478640784,17.2737459694973,7.17104230074055e-58,4.777322403669709e-56,120.740455421843,0.264381987197889,0.590332737680523,0.325950750482634,11,47276469,R,II,NR1H3,5'UTR,opensea,5'UTR-opensea,,,True,,,
cg25272143,0.3773575954424,0.434570009388263,14.4372707693062,1.32937624714169e-42,3.75392474766648e-41,85.7563896046142,0.0970681599813529,0.474425755423752,0.3773575954424,11,62211990,R,II,AHNAK,Body,island,Body-island,chr11:62211989-62212196,True,True,,,
cg00020799,-0.348729907887917,0.535610791771451,-14.668188722228,8.698658726109111e-44,2.6279485838466597e-42,88.468046554458,0.84750855208469,0.498778644196772,-0.348729907887918,12,94565092,R,II,PLXNC1,Body,opensea,Body-opensea,,,True,,,
cg01305421,0.317340379848728,0.643173804780318,16.1294288730139,1.56671250160101e-51,7.33736338707177e-50,106.2096921229,0.359350274039208,0.676690653887937,0.317340379848728,12,102874286,F,II,IGF1,5'UTR,opensea,5'UTR-opensea,,,,low-CpG:101398401-101398529,,
cg05741937,0.382888211860379,0.551081801512897,17.0455436121313,1.3722967773685798e-56,8.49739393847472e-55,117.801778663818,0.208633468208556,0.591521680068937,0.382888211860381,12,104609797,R,II,TXNRD1,Body,island,Body-island,chr12:104609397-104610172,,,,,
cg06970510,0.417880125433429,0.577305667400052,19.1525921058476,1.0105464739654001e-68,1.20062954414482e-66,145.623909209936,0.203561195664087,0.621441321097515,0.417880125433428,12,52401448,R,II,GRASP,Body,island,Body-island,chr12:52400467-52401696,,,,,
cg07080050,0.359597844654126,0.559888847412958,17.403799060259,1.3222035275399501e-58,9.195946588236639e-57,122.423897709839,0.23827099983466,0.597868844488787,0.359597844654127,12,54413345,F,II,HOXC4,5'UTR,island,5'UTR-island,chr12:54412990-54413346,,,,,
cg07699978,-0.347271870356143,0.593776400633231,-15.6376858990788,7.041322506714489e-49,2.8407561601387604e-47,100.131378013966,0.904370118389962,0.557098248033818,-0.347271870356144,12,63194001,R,II,PPM1H,Body,shore,Body-shore,chr12:63195657-63195909,,,,,
cg07783282,0.400032433522817,0.44249332813409,16.2635401974958,2.90937194717153e-52,1.41744666171316e-50,107.885359658252,0.0847115111855921,0.48474394470841,0.400032433522818,12,95942964,R,II,USP44,TSS1500,island,TSS1500-island,chr12:95941906-95942979,True,,,,
cg08337166,-0.34886753884032,0.439092073231377,-25.9230412525414,8.375626796667971e-111,8.607680927328589e-108,242.189533823208,0.75111292819418,0.40224538935386,-0.34886753884032,12,108686134,F,II,CMKLR1,Body,opensea,Body-opensea,,,,,,
cg10646402,0.344139124970275,0.401058670958265,13.132620216126,3.8949648057293295e-36,7.60068470020074e-35,70.9554243502903,0.0932668243556374,0.437405949325912,0.344139124970275,12,15475490,R,II,PTPRO,1stExon,island,1stExon-island,chr12:15475318-15475901,,,,,
cg12122146,0.365150811349976,0.468608157706271,15.8775510247725,3.6255079155499497e-50,1.5772223304923598e-48,103.083193109632,0.14202383654382,0.507174647893797,0.365150811349976,12,130388216,R,II,TMEM132D,TSS200,island,TSS200-island,chr12:130387609-130389139,,,,,
cg12496211,-0.40598087686515,0.360774040177444,-25.3942982496089,2.05812892520353e-107,1.7844948115251e-104,234.407666560383,0.723876037913016,0.317895161047866,-0.40598087686515,12,2193060,F,II,CACNA1C,Body,opensea,Body-opensea,,,True,,,
cg13391820,0.368544661253032,0.429692681869401,15.6208950028203,8.65816925491824e-49,3.4730082666209703e-47,99.9256979439512,0.100072962366689,0.468617623619721,0.368544661253032,12,4384404,F,II,CCND2,Body,island,Body-island,chr12:4383193-4384405,,,,,
cg15341350,0.40535663225214,0.488603674391255,17.1079769049925,6.13178970498165e-57,3.8800614971291005e-55,118.603812604889,0.126059989815184,0.531416622067324,0.40535663225214,12,119446891,F,II,SRRM4,Body,opensea,Body-opensea,,,,,,
cg19256314,0.359758904120989,0.638950425956476,17.9236876787179,1.4445940359926102e-61,1.18240817066418e-59,129.214309887821,0.317188529686467,0.676947433807457,0.359758904120989,12,109227237,F,II,SSH1,Body,opensea,Body-opensea,,True,True,,,
cg21253043,-0.354227832404239,0.528796186601695,-19.4328497673643,2.2123608489096e-70,2.86524509942918e-68,149.430888018768,0.845611191763238,0.491383359359,-0.354227832404238,12,51783393,F,II,GALNT6,5'UTR,shore,5'UTR-shore,chr12:51785279-51785821,,True,,rs10876169,
cg24973993,0.362773430666712,0.630081781720023,18.3810672610058,3.31947364665084e-64,3.1238634032123297e-62,135.265234816324,0.305623747101256,0.668397177767968,0.362773430666712,12,120242513,R,II,CIT,Body,shore,Body-shore,chr12:120241921-120242233,True,,,,
cg25630910,0.332397836869376,0.531055399328583,17.5775949727856,1.36736078396777e-59,1.00564766393184e-57,124.683197075517,0.233764749724063,0.566162586593439,0.332397836869376,12,123753186,R,II,CDK2AP1,Body,shore,Body-shore,chr12:123754049-123754373,,True,,,
cg03338754,0.35543281954793,0.549266465097315,15.9976905398025,8.1293147056978e-51,3.65766822619743e-49,104.571068108212,0.231373741097144,0.586806560645074,0.35543281954793,13,113765397,F,II,F7,Body,island,Body-island,chr13:113761566-113765534,,,,,
cg08097882,0.35011046624877,0.405556508964071,14.0740682126635,9.179764285836019e-41,2.33279508127769e-39,81.5456455488288,0.0924240020719122,0.442534468320683,0.350110466248771,13,79177516,R,II,POU4F1,5'UTR,island,5'UTR-island,chr13:79175610-79177985,True,,high-CpG:78075295-78075593,,
cg13799919,0.344763244346126,0.722096226036072,22.8480161665917,2.86010843137691e-91,1.07807884368039e-88,197.358382532672,0.413746178283806,0.758509422629932,0.344763244346126,13,28212848,R,II,POLR1D,Body,opensea,Body-opensea,,,True,,,
cg16727923,0.470719632805798,0.567134252534611,21.1033069242658,1.84579786277834e-80,4.0134330380336597e-78,172.553134739065,0.146131075328527,0.616850708134325,0.470719632805798,13,84453665,R,II,SLITRK1,1stExon,island,1stExon-island,chr13:84453664-84453897,,True,,,
cg01537995,0.393897964019447,0.464129018375608,16.4513305516685,2.71976987926038e-53,1.40895773344872e-51,110.244279935724,0.111833760668327,0.505731724687775,0.393897964019448,14,85996352,F,II,FLRT2,TSS200,shore,TSS200-shore,chr14:85996494-85996958,,,high-CpG:85066099-85066447,,
cg12425861,0.335488756317179,0.37794748059651,12.413863097422,9.54028980767761e-33,1.5255208056922501e-31,63.204854333331,0.0778923682049653,0.413381124522145,0.33548875631718,14,105830606,R,II,PACS2,Body,island,Body-island,chr14:105830605-105830846,,,,,
cg18081258,0.348999877859785,0.617418922275419,18.5437348709927,3.76246758610105e-65,3.72430998281991e-63,137.433816494976,0.305279705672736,0.65427958353252,0.348999877859785,14,21494161,R,II,NDRG2,TSS1500,island,TSS1500-island,chr14:21492735-21494270,True,,,,
cg18396984,0.379047921189289,0.505666056391005,17.5418651001295,2.18199749565919e-59,1.58543057794393e-57,124.217827649901,0.166652410023955,0.545700331213245,0.37904792118929,14,37049893,R,II,NKX2-8,3'UTR,island,3'UTR-island,chr14:37049333-37051726,True,True,,,
cg22881914,0.436515219743878,0.556670758520179,15.9119981627033,2.36302212494937e-50,1.03873089810015e-48,103.509168990962,0.166259393445879,0.602774613189757,0.436515219743878,14,52536147,R,II,NID2,TSS1500,island,TSS1500-island,chr14:52534581-52536722,True,,,,
cg09180848,0.364338944235896,0.434934305132414,16.5955730529654,4.36246215657351e-54,2.35636346691902e-52,112.065954564704,0.109076103321434,0.473415047557329,0.364338944235895,15,83953780,F,II,BNC1,TSS1500,island,TSS1500-island,chr15:83951980-83953930,True,,,,
cg10974980,0.458629974900158,0.599512084667358,21.7162225856293,3.14571045227148e-84,8.264467264907519e-82,181.200094378932,0.189321680149914,0.647951655050071,0.458629974900158,15,74243781,R,II,LOXL1,Body,opensea,Body-opensea,,,True,,,
cg24319381,0.340364774915509,0.429837451598439,14.3444839754107,3.94683818507135e-42,1.0872786176502898e-40,84.6742959509939,0.12542131583131,0.465786090746819,0.340364774915509,15,83316911,F,II,CPEB1,TSS200,island,TSS200-island,chr15:83315116-83317541,True,,,,
cg26405020,0.366316497901722,0.54166516164449,17.4614089227939,6.23987724462588e-59,4.41632146408178e-57,123.171597566575,0.214038271386321,0.580354769288043,0.366316497901721,15,91427363,F,II,FES,TSS1500,shore,TSS1500-shore,chr15:91427540-91427905,True,,,,
cg00044665,0.361764062831487,0.569173031129563,18.5301917101119,4.51169218005893e-65,4.44829424818338e-63,137.252944433442,0.245617756956683,0.60738181978817,0.361764062831487,16,66400411,F,II,CDH5,TSS200,opensea,TSS200-opensea,,,,,,
cg01146232,0.400712633908324,0.505276858751716,17.4885071196819,4.38123445309071e-59,3.13321928489348e-57,123.523713657284,0.146886682806743,0.547599316715067,0.400712633908324,16,51185147,F,II,SALL1,TSS1500,island,TSS1500-island,chr16:51183699-51188763,True,,,,
cg08214995,0.358510626884774,0.504358249264981,18.8569032427156,5.5572028932298204e-67,6.01921213562419e-65,141.63229546555,0.183712789714103,0.542223416598878,0.358510626884775,16,22826243,F,II,HS3ST2,1stExon,island,1stExon-island,chr16:22824616-22826459,,,,,
cg09284275,0.311857539406003,0.62972374128525,18.3263439937136,6.892074731689049e-64,6.36592321635418e-62,134.537619276683,0.350803964468194,0.662661503874198,0.311857539406004,16,15923487,F,II,MYH11,Body,opensea,Body-opensea,,,True,,,
cg09743950,0.333068003640951,0.599306468335012,15.2046850466235,1.3967859299258501e-46,4.9569869960866404e-45,94.8680474520896,0.301416433617938,0.634484437258888,0.33306800364095,16,31341875,R,II,ITGAM,Body,shore,Body-shore,chr16:31342452-31343140,,True,,,
cg03635766,0.37825529667685,0.689659993225453,20.4824576334282,1.11417516449348e-76,1.99036342524188e-74,163.878657670832,0.3513552559729,0.729610552649749,0.378255296676849,17,38607865,F,II,IGFBP4,Body,opensea,Body-opensea,,True,True,,,
cg04191427,0.410106267743372,0.631382834407295,20.8708273591409,4.85737269477812e-79,9.931323388001e-77,169.294543001158,0.264591161234571,0.674697428977943,0.410106267743372,17,78833259,R,II,RPTOR,Body,shore,Body-shore,chr17:78831505-78831864,True,,,,
cg04918402,0.353563140846409,0.457752281904672,15.7722900978305,1.33675800896849e-49,5.63166124299217e-48,101.784726227085,0.14153176492294,0.495094905769349,0.353563140846409,17,61778550,F,II,LIMD2,TSS1500,island,TSS1500-island,chr17:61776890-61778733,,,,,rs79937930
cg06389019,-0.369148605782059,0.429483690500514,-22.5315424725324,2.72402772684822e-89,9.21422815406878e-87,192.817237319573,0.759643567132559,0.390494961350499,-0.369148605782059,17,72755647,F,II,SLC9A3R1,Body,opensea,Body-opensea,,True,True,,,
cg07563400,0.345234264237458,0.470400733491279,17.7469220049203,1.4835990737562901e-60,1.15507840541872e-58,126.894809019246,0.161629414015979,0.506863678253438,0.345234264237458,17,15849556,F,II,ADORA2B,Body,shore,Body-shore,chr17:15847757-15849513,,True,,,
cg10588135,0.395262768185477,0.549880648267078,18.3072647700134,8.88936156809473e-64,8.146133540843589e-62,134.284166296219,0.196364734249505,0.591627502434982,0.395262768185477,17,59329903,R,II,BCAS3,Body,opensea,Body-opensea,,True,True,,,
cg20388732,0.363678592091846,0.421115618596013,14.7328801991744,4.0333917446211503e-44,1.2422633260515799e-42,89.232429060622,0.0958480238711702,0.459526615963017,0.363678592091847,17,40439433,R,II,STAT5A,TSS200,shore,TSS200-shore,chr17:40440188-40441014,,True,,,
cg24841318,0.336148524569963,0.60172109197143,14.4674311769568,9.32453913141601e-43,2.65735295921979e-41,86.1090562950842,0.301075894715599,0.637224419285561,0.336148524569962,17,27038686,F,II,PROCA1,5'UTR,island,5'UTR-island,chr17:27038084-27038919,,True,,,
cg27248029,0.288993088928819,0.597794404995685,14.0401542442375,1.35855087590905e-40,3.42080310629199e-39,81.1559261972914,0.339324181639124,0.628317270567942,0.288993088928818,17,71039644,F,II,SLC39A11,Body,opensea,Body-opensea,,,True,,,
cg10717463,0.380147276565044,0.493448779534579,20.0211150762973,6.76755752977727e-74,1.05098664535768e-71,157.492862904072,0.153451889483146,0.53359916604819,0.380147276565045,18,76740962,R,II,SALL3,Body,island,Body-island,chr18:76737005-76741244,,,,,
cg11814235,0.366602092929182,0.443602482012878,14.570154180817,2.7770539732628898e-43,8.149476772801879e-42,87.3136041859875,0.115720160696441,0.482322253625623,0.366602092929182,18,28621490,R,II,DSC3,Body,island,Body-island,chr18:28621489-28623117,,,,,
cg11859607,0.381073026738379,0.500432638363642,17.1963755639904,1.95494951163625e-57,1.2723010958389599e-55,119.741925284538,0.159607773999878,0.540680800738258,0.381073026738379,18,909154,R,II,ADCYAP1,Body,island,Body-island,chr18:904578-909574,,,,,rs3833194
cg21183523,0.371748312134979,0.370735599459205,13.7690394520747,3.05287857738437e-39,7.15546573993593e-38,78.0621119143936,0.0382505922014034,0.409998904336382,0.371748312134979,18,22929205,R,II,ZNF521,Body,shore,Body-shore,chr18:22930018-22930904,,,,,
cg00350503,-0.349921576870824,0.50025609336647,-19.2746411675342,1.91856000588476e-69,2.3688453613295203e-67,147.27902651103,0.813219660994758,0.463298084123934,-0.349921576870824,19,13613614,F,II,CACNA1A,Body,shelf,Body-shelf,chr19:13616752-13617267,,,,rs2900966,
cg02770054,0.364569479517687,0.468367869440311,12.9513260113296,2.86728522096656e-35,5.32267333533515e-34,68.9722622544396,0.142303481017751,0.506872960535437,0.364569479517687,19,36049123,R,II,ATP4A,Body,island,Body-island,chr19:36048556-36049673,True,True,,,
cg03576469,0.444145832820553,0.575761124512451,19.8878703954828,4.2656248373802704e-73,6.33175289157781e-71,155.658643389197,0.178525076281935,0.622670909102486,0.444145832820552,19,46917061,F,II,CCDC8,TSS200,shore,TSS200-shore,chr19:46915311-46915802,True,,,,
cg09293816,0.331402698201384,0.598521688424514,18.3169037349646,7.81701905441302e-64,7.18984679650697e-62,134.41219773933,0.302121072954513,0.633523771155896,0.331402698201383,19,50015532,F,II,FCGRT,TSS200,shore,TSS200-shore,chr19:50016531-50016851,True,,,,
cg12034943,0.33717356646635,0.419151044212049,12.9111989371799,4.4490920818585704e-35,8.16749897679426e-34,68.5358522107329,0.117589067911808,0.454762634378158,0.33717356646635,19,18811790,F,II,CRTC1,Body,island,Body-island,chr19:18811561-18811791,True,True,,rs76691622,
cg14575739,-0.358105499000421,0.504716403178033,-20.8394573524137,7.544604507681109e-79,1.52032047697459e-76,168.855775258395,0.824999523632342,0.466894024631921,-0.358105499000421,19,55098069,F,II,LILRA2,Body,opensea,Body-opensea,,,,,,
cg14945937,-0.333408013210438,0.33996157967422,-20.2152261853361,4.59296306830038e-75,7.51345110171122e-73,160.173181445834,0.638155712837712,0.304747699627275,-0.333408013210438,19,30162771,R,II,PLEKHF1,5'UTR,shore,5'UTR-shore,chr19:30164768-30165556,True,,,,
cg18642503,0.344415731151182,0.50492868338466,20.9638375450267,1.31471564304847e-79,2.7574306122088697e-77,170.596780247795,0.196889445186525,0.541305176337706,0.344415731151181,19,14089711,R,II,RFX1,Body,island,Body-island,chr19:14089570-14089796,True,,,,
cg21514227,0.364825441407073,0.459450933312911,12.7354146658325,3.01575112827111e-34,5.27013633028502e-33,66.6350335571129,0.133157617178046,0.497983058585118,0.364825441407073,19,15288315,R,II,NOTCH3,Body,island,Body-island,chr19:15288314-15288911,True,True,,,
cg06132069,0.353587554328835,0.490689727424424,16.8032076440043,3.0854917773027096e-55,1.77528822134878e-53,114.702846627089,0.174447375462903,0.528034929791739,0.353587554328837,20,44686038,R,II,SLC12A5,Body,island,Body-island,chr20:44685771-44687610,True,,,,
cg06571407,0.447792519498717,0.551967950791764,20.8445247572328,7.02670325516293e-79,1.42005242997052e-76,168.92663704515,0.151470371554709,0.599262891053427,0.447792519498717,20,44746823,R,II,CD40,TSS200,island,TSS200-island,chr20:44746822-44747060,True,,,,
cg07198552,0.402729379438192,0.451229209873664,18.1983827746527,3.7897051637698903e-63,3.35410024904882e-61,132.840041170423,0.091035292982877,0.493764672421069,0.402729379438192,20,59828977,F,II,CDH4,Body,island,Body-island,chr20:59826977-59828978,,,,,
cg10100887,-0.364826612652101,0.505799308018269,-18.96138534774,1.3527283707466302e-67,1.5193518074776201e-65,143.039745476208,0.832093671693631,0.46726705904153,-0.364826612652101,20,56273259,F,II,PMEPA1,5'UTR,opensea,5'UTR-opensea,,True,True,,,
cg21367256,-0.421477639432816,0.450234048989417,-22.2522688814765,1.49708830992565e-87,4.62113601814684e-85,188.824197854614,0.827196072572025,0.405718433139209,-0.421477639432816,20,62795658,F,II,MYT1,TSS200,opensea,TSS200-opensea,,,,,,
cg24182521,0.358016061913389,0.573212375356539,17.316901346313,4.09471727110215e-58,2.77174759563835e-56,121.298378759843,0.253009245825012,0.611025307738402,0.35801606191339,20,44541013,F,II,PLTP,TSS1500,shore,TSS1500-shore,chr20:44539729-44540099,True,,,,
cg26029902,0.355678525229145,0.532794771229968,13.5854653362183,2.45670000291957e-38,5.44233890204879e-37,75.9894719197037,0.214682292485699,0.570360817714844,0.355678525229145,20,56884425,F,II,RAB22A,TSS1500,shore,TSS1500-shore,chr20:56884738-56885222,,,,,
cg26186239,0.35499143681644,0.5373103033303,17.6245217171636,7.396158976260131e-60,5.50333447505284e-58,125.295096266612,0.219812344110203,0.574803780926643,0.35499143681644,20,62119492,R,II,EEF1A2,3'UTR,island,3'UTR-island,chr20:62119198-62120620,,True,,,
cg15242225,-0.38226985879054,0.367055164070259,-18.9692549729948,1.21599830585064e-67,1.36753822990129e-65,143.145888587307,0.708950453505394,0.326680594714854,-0.38226985879054,21,36421857,F,II,RUNX1,TSS1500,opensea,TSS1500-opensea,,,True,,,
cg19678828,0.347036436410032,0.462337758805439,16.6722151222044,1.64419295930895e-54,9.0832237761539e-53,113.03729118727,0.151954608937591,0.498991045347622,0.347036436410031,21,27945413,R,II,CYYR1,5'UTR,island,5'UTR-island,chr21:27945010-27945646,,,,,
cg00058879,0.370469244139088,0.535355331171057,22.1820314103989,4.09182004474691e-87,1.23043352842983e-84,187.822145228512,0.2040142993343,0.574483543473388,0.370469244139088,22,40082173,F,II,CACNA1I,Body,island,Body-island,chr22:40081519-40082390,,,,,
cg07879739,0.362778077871104,0.451815704384818,13.9427946964414,4.17229847012165e-40,1.02386721780315e-38,80.040459919232,0.127353513389987,0.490131591261092,0.362778077871105,22,38221187,F,II,GALR3,Body,island,Body-island,chr22:38220589-38221619,,,,rs8137276,
cg20486569,0.345028936433641,0.431827134037909,13.7166713063628,5.5444260051272504e-39,1.27834598133393e-37,77.4690043580159,0.123239456059057,0.468268392492698,0.345028936433641,22,19512228,F,II,CLDN5,1stExon,island,1stExon-island,chr22:19510871-19512254,,,,,
